PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P318
Station name, WillitsAirCN2006
Begin Date, 2006-06-27
End Date, 2026-03-28
Release Date, 2026-03-29
Source file, P318.cwu.igs14.pos
Offset from source file, 49.74 mm North, -151.97 mm East, -15.83 mm Vertical
Reference position, 39.4523695088 North Latitude, -123.3718546416 East Longitude, 594.95620 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-06-27,0.00, 0.00, 0.00, 2.12, 1.67, 7.74, repro,
2006-06-28,2.02, -1.21, -4.27, 2.2, 1.71, 7.93, repro,
2006-06-29,0.47, -1.55, 5.57, 2.05, 1.65, 7.6, repro,
2006-06-30,1.91, -0.75, -4.42, 2.21, 1.69, 7.89, repro,
2006-07-01,0.43, -0.07, -6.14, 2.11, 1.66, 7.76, repro,
2006-07-03,-0.87, -1.57, 3.91, 3.42, 3.18, 15.19, repro,
2006-07-04,-1.21, -2.52, -0.39, 3.6, 3.27, 15.48, repro,
2006-07-05,-1.98, 1.89, 6.67, 3.58, 3.29, 16.06, repro,
2006-07-06,3.45, -1.34, -17.39, 3.73, 3.49, 16.23, repro,
2006-07-07,-0.59, -0.25, 9.21, 3.72, 3.45, 16.67, repro,
2006-07-08,-0.65, -0.37, 11.78, 4.06, 3.51, 18.29, repro,
2006-07-09,-1.68, -5.20, 6.00, 3.99, 3.68, 17.62, repro,
2006-07-10,2.32, -3.04, -10.27, 4.04, 3.64, 18.58, repro,
2006-07-11,3.29, -4.04, -5.48, 4.16, 3.65, 18.05, repro,
2006-07-12,1.38, -5.26, 7.07, 3.86, 3.39, 17.01, repro,
2006-07-13,0.39, -3.06, 6.70, 3.48, 3.1, 14.57, repro,
2006-07-14,1.08, -2.18, 5.98, 3.64, 3.25, 15.74, repro,
2006-07-15,-0.28, -0.47, 20.17, 3.86, 3.46, 17, repro,
2006-07-16,-0.05, -0.87, 13.62, 4.11, 3.71, 19.28, repro,
2006-07-17,3.87, -3.38, 9.74, 4.2, 3.83, 19.63, repro,
2006-07-18,0.25, -2.39, 16.76, 4.09, 3.63, 18.71, repro,
2006-07-19,0.92, -1.65, -10.88, 3.91, 3.71, 18.85, repro,
2006-07-20,4.01, -3.11, 7.16, 3.96, 3.62, 18.76, repro,
2006-07-21,1.12, -3.89, 9.44, 3.98, 3.61, 18.82, repro,
2006-07-22,1.36, -2.29, 2.72, 4.26, 3.85, 19.7, repro,
2006-07-23,0.19, -5.95, 0.42, 4.28, 3.91, 20.21, repro,
2006-07-24,0.47, -3.05, -10.24, 4.25, 3.77, 19.84, repro,
2006-07-25,2.52, -0.28, -0.26, 4.23, 3.75, 19.74, repro,
2006-07-26,2.41, -5.69, 24.46, 4.09, 3.78, 19.23, repro,
2006-07-27,2.40, -2.94, 4.71, 4.04, 3.56, 18.62, repro,
2006-07-28,5.62, -7.22, -20.49, 3.91, 3.4, 17.11, repro,
2006-07-29,0.87, -3.17, 3.77, 3.89, 3.31, 16.8, repro,
2006-07-30,1.45, -3.83, 9.49, 3.82, 3.38, 17.82, repro,
2006-07-31,-0.30, -5.34, 15.55, 3.73, 3.37, 16.71, repro,
2006-08-01,0.87, -4.90, 9.26, 3.93, 3.41, 17.05, repro,
2006-08-02,1.23, -3.16, 17.81, 3.94, 3.6, 18.11, repro,
2006-08-03,5.26, -6.95, -6.05, 4.3, 3.61, 19.03, repro,
2006-08-04,0.46, -4.20, 4.33, 4.14, 3.67, 19.91, repro,
2006-08-05,2.10, -4.38, -8.32, 3.8, 3.43, 17.15, repro,
2006-08-06,4.21, -7.19, -35.20, 3.89, 4, 20.14, repro,
2006-08-07,1.94, -5.99, -10.01, 3.78, 3.38, 17.37, repro,
2006-08-08,0.94, -5.30, 8.05, 3.51, 3.1, 15.71, repro,
2006-08-09,6.01, -6.86, 3.55, 3.83, 3.2, 16.74, repro,
2006-08-10,4.23, -4.45, 3.14, 4.04, 3.38, 17.6, repro,
2006-08-11,1.38, -5.33, -2.46, 3.85, 3.34, 17.51, repro,
2006-08-12,4.30, -6.23, 14.37, 3.88, 3.41, 17.7, repro,
2006-08-13,3.19, -6.55, 1.09, 3.77, 3.41, 17.44, repro,
2006-08-14,4.21, -8.17, -7.59, 3.98, 3.46, 17.74, repro,
2006-08-15,1.20, -3.28, 1.09, 4.02, 3.51, 18.06, repro,
2006-08-16,2.19, -8.72, 2.79, 3.55, 3.16, 15.67, repro,
2006-08-17,1.95, -4.97, -0.15, 2.96, 2.43, 12.37, repro,
2006-08-18,2.00, -5.34, 4.63, 2.27, 1.88, 8.77, repro,
2006-08-19,1.69, -5.57, 2.37, 2.16, 1.75, 8.43, repro,
2006-08-20,1.88, -5.26, 2.52, 2.06, 1.66, 7.74, repro,
2006-08-21,3.43, -4.44, -7.73, 2.09, 1.7, 7.82, repro,
2006-08-22,1.62, -6.59, -1.41, 2.09, 1.69, 7.84, repro,
2006-08-23,1.76, -5.09, 3.87, 2.13, 1.73, 8.08, repro,
2006-08-24,1.50, -4.45, 7.07, 2.13, 1.72, 8.09, repro,
2006-08-25,2.03, -4.71, -0.66, 2.14, 1.76, 8.2, repro,
2006-08-26,1.97, -5.87, 1.99, 2.19, 1.8, 8.14, repro,
2006-08-27,3.80, -6.31, -1.01, 2.13, 1.74, 8.07, repro,
2006-08-28,2.48, -6.55, -2.30, 2.11, 1.74, 8.06, repro,
2006-08-29,2.73, -5.42, -1.78, 2.11, 1.75, 8.04, repro,
2006-08-30,0.71, -6.77, 0.62, 2.1, 1.73, 7.94, repro,
2006-08-31,2.14, -6.51, -6.03, 2.1, 1.72, 7.94, repro,
2006-09-01,1.72, -6.41, -0.49, 2.28, 1.86, 8.93, repro,
2006-09-02,1.99, -7.09, -2.89, 2.18, 1.78, 8.43, repro,
2006-09-03,1.99, -7.49, -6.16, 2.18, 1.8, 8.46, repro,
2006-09-04,1.67, -7.92, -2.32, 2.26, 1.81, 8.61, repro,
2006-09-05,2.54, -6.42, -11.50, 2.23, 1.78, 8.49, repro,
2006-09-06,2.10, -6.86, -3.02, 2.16, 1.78, 8.18, repro,
2006-09-07,1.62, -6.58, 3.24, 2.17, 1.79, 8.32, repro,
2006-09-08,2.44, -8.42, 6.68, 2.18, 1.8, 8.43, repro,
2006-09-09,1.06, -8.64, -6.02, 2.19, 1.78, 8.41, repro,
2006-09-10,2.15, -8.79, 4.52, 2.14, 1.75, 8.16, repro,
2006-09-11,2.72, -8.18, -2.10, 2.12, 1.73, 8.07, repro,
2006-09-12,2.49, -8.61, -3.05, 2.12, 1.73, 8, repro,
2006-09-13,2.81, -8.64, 3.85, 2.15, 1.76, 8.21, repro,
2006-09-14,0.46, -8.72, 3.84, 2.3, 1.94, 9, repro,
2006-09-15,2.85, -8.76, -1.10, 2.21, 1.77, 8.37, repro,
2006-09-16,2.08, -8.52, 0.17, 2.17, 1.79, 8.44, repro,
2006-09-17,4.04, -8.30, 3.23, 2.21, 1.87, 8.79, repro,
2006-09-18,1.21, -8.58, 6.07, 2.15, 1.75, 8.3, repro,
2006-09-19,0.90, -7.99, 3.34, 2.15, 1.76, 8.26, repro,
2006-09-20,2.17, -8.66, 1.29, 2.13, 1.71, 8.09, repro,
2006-09-21,-0.99, -6.70, 2.59, 2.14, 1.74, 8.04, repro,
2006-09-22,2.00, -7.56, 6.89, 2.33, 1.92, 8.99, repro,
2006-09-23,3.18, -9.14, 3.08, 2.22, 1.78, 8.24, repro,
2006-09-24,2.45, -9.31, 0.46, 2.41, 1.97, 9.44, repro,
2006-09-25,2.52, -8.23, -4.86, 2.29, 1.83, 8.71, repro,
2006-09-26,2.56, -8.39, -1.73, 2.33, 1.86, 9.07, repro,
2006-09-27,0.66, -8.56, 4.55, 2.26, 1.81, 8.6, repro,
2006-09-28,1.50, -8.78, 6.61, 2.45, 2, 9.81, repro,
2006-09-29,2.62, -8.68, 5.09, 2.38, 1.95, 9.29, repro,
2006-09-30,1.93, -10.54, 8.63, 2.25, 1.85, 8.8, repro,
2006-10-01,3.26, -9.71, 2.84, 2.28, 1.89, 9.13, repro,
2006-10-02,1.89, -10.29, -0.30, 2.49, 2.05, 9.96, repro,
2006-10-03,1.09, -9.11, 6.83, 2.53, 2.2, 10.39, repro,
2006-10-04,2.93, -8.37, -8.85, 2.32, 1.91, 9.25, repro,
2006-10-05,2.44, -8.38, 5.62, 2.37, 1.99, 9.56, repro,
2006-10-06,2.21, -9.93, 2.90, 2.29, 1.88, 9.12, repro,
2006-10-07,2.74, -10.54, -7.92, 2.52, 2.09, 10.22, repro,
2006-10-08,3.85, -10.50, -1.78, 2.51, 2.08, 10.05, repro,
2006-10-09,2.89, -9.98, -2.13, 2.41, 1.96, 9.59, repro,
2006-10-10,1.13, -7.00, 8.46, 2.43, 2.07, 10, repro,
2006-10-11,3.04, -9.00, 8.79, 2.46, 2.04, 9.86, repro,
2006-10-12,0.15, -10.91, 9.37, 2.47, 2.08, 10.16, repro,
2006-10-13,2.33, -11.36, 6.91, 2.47, 2.14, 10.15, repro,
2006-10-14,1.25, -9.38, 5.50, 2.26, 1.88, 8.99, repro,
2006-10-15,3.07, -10.86, 6.03, 2.38, 2.04, 9.74, repro,
2006-10-16,4.24, -11.85, 11.48, 2.4, 1.97, 9.36, repro,
2006-10-17,1.23, -11.19, 0.32, 2.38, 2.04, 9.82, repro,
2006-10-18,1.23, -11.22, 3.17, 2.34, 1.96, 9.55, repro,
2006-10-19,1.47, -9.59, 7.87, 2.52, 1.95, 9.55, repro,
2006-10-20,1.66, -9.24, 1.89, 2.55, 2.07, 10.58, repro,
2006-10-21,0.75, -9.68, 7.42, 2.78, 2.4, 12.33, repro,
2006-10-22,0.44, -10.85, 4.03, 2.35, 1.98, 9.66, repro,
2006-10-23,3.18, -10.08, 5.33, 2.25, 1.91, 9.03, repro,
2006-10-24,0.33, -11.26, 5.95, 2.54, 2, 9.51, repro,
2006-10-25,3.92, -11.87, 2.15, 2.47, 1.96, 9.39, repro,
2006-10-26,3.47, -11.12, 2.51, 2.2, 1.82, 8.6, repro,
2006-10-27,2.01, -10.94, -2.18, 2.18, 1.86, 8.77, repro,
2006-10-28,0.97, -10.34, -2.46, 2.3, 1.87, 9.04, repro,
2006-10-29,0.50, -12.19, 5.78, 2.24, 1.88, 8.96, repro,
2006-10-30,1.29, -10.69, 4.19, 2.18, 1.84, 8.79, repro,
2006-10-31,1.59, -11.56, 8.65, 2.17, 1.8, 8.48, repro,
2006-11-01,1.28, -12.43, 3.16, 2.16, 1.75, 8.31, repro,
2006-11-02,1.87, -12.48, 11.32, 2.17, 1.81, 8.61, repro,
2006-11-03,-0.54, -11.28, 5.96, 2.24, 1.83, 8.88, repro,
2006-11-04,2.72, -12.00, -1.10, 2.39, 1.97, 9.72, repro,
2006-11-05,1.39, -12.85, 1.73, 2.26, 1.86, 8.83, repro,
2006-11-06,2.93, -12.18, -6.50, 2.14, 1.75, 8.36, repro,
2006-11-07,1.95, -11.42, -1.30, 2.34, 1.89, 9.04, repro,
2006-11-08,0.19, -13.88, 11.39, 2.3, 1.87, 8.99, repro,
2006-11-09,1.89, -11.73, 2.29, 2.37, 1.94, 9.18, repro,
2006-11-10,2.97, -11.32, -3.39, 2.22, 1.77, 8.46, repro,
2006-11-11,2.73, -10.77, -1.76, 2.28, 1.86, 8.91, repro,
2006-11-12,1.87, -12.00, 0.32, 2.29, 1.86, 8.75, repro,
2006-11-13,5.70, -9.87, -1.98, 2.32, 1.84, 8.73, repro,
2006-11-14,4.62, -12.03, -3.45, 2.12, 1.72, 8.04, repro,
2006-11-15,2.59, -12.72, -3.39, 2.12, 1.79, 8.32, repro,
2006-11-16,0.50, -12.15, 9.09, 2.11, 1.73, 8.05, repro,
2006-11-17,3.86, -12.15, -0.09, 2.11, 1.72, 8.1, repro,
2006-11-18,3.17, -12.55, -3.31, 2.09, 1.71, 7.97, repro,
2006-11-19,2.68, -14.05, -11.68, 2.1, 1.74, 8.15, repro,
2006-11-20,2.01, -12.42, -8.80, 2.13, 1.74, 8.12, repro,
2006-11-21,6.21, -12.75, -11.39, 2.27, 1.93, 9.37, repro,
2006-11-22,3.15, -14.37, -1.55, 2.22, 1.85, 8.84, repro,
2006-11-23,4.49, -13.02, -8.08, 2.25, 1.92, 9.03, repro,
2006-11-24,1.84, -12.49, -7.14, 2.36, 1.97, 9.45, repro,
2006-11-25,1.98, -13.63, -5.55, 2.23, 1.84, 8.74, repro,
2006-11-26,3.00, -14.19, -7.00, 2.23, 1.89, 8.83, repro,
2006-11-27,2.92, -15.41, -14.40, 2.23, 1.89, 8.76, repro,
2006-11-28,2.08, -15.30, 0.28, 2.21, 1.91, 8.77, repro,
2006-11-29,2.80, -12.14, 0.47, 2.23, 1.85, 8.76, repro,
2006-11-30,3.77, -12.80, -10.37, 2.23, 1.87, 9.01, repro,
2006-12-01,4.36, -13.15, -16.46, 2.22, 1.91, 8.9, repro,
2006-12-02,2.44, -14.82, -16.52, 2.28, 1.93, 9.18, repro,
2006-12-03,3.61, -13.92, -5.71, 2.18, 1.81, 8.46, repro,
2006-12-04,3.28, -13.81, -11.89, 2.22, 1.85, 8.69, repro,
2006-12-05,3.82, -14.36, -8.78, 2.12, 1.77, 8.15, repro,
2006-12-06,4.63, -14.94, -10.38, 2.11, 1.77, 7.98, repro,
2006-12-07,2.69, -15.68, -11.87, 2.1, 1.78, 8.01, repro,
2006-12-09,3.07, -16.06, 1.76, 2.18, 1.88, 8.24, repro,
2006-12-10,3.56, -16.43, -7.21, 2.19, 1.8, 8.26, repro,
2006-12-11,3.42, -14.47, -5.14, 2.11, 1.78, 8.14, repro,
2006-12-12,3.93, -14.39, -11.20, 2.13, 1.79, 8.1, repro,
2006-12-13,3.73, -15.18, -8.93, 2.03, 1.69, 7.69, repro,
2006-12-14,2.73, -17.85, -11.31, 2.03, 1.7, 7.73, repro,
2006-12-15,4.56, -13.87, -10.75, 2.16, 1.83, 8.2, repro,
2006-12-16,3.68, -14.98, -6.55, 2.13, 1.79, 7.99, repro,
2006-12-17,3.06, -14.20, -12.69, 2.14, 1.86, 8.28, repro,
2006-12-18,4.13, -13.51, -9.17, 2.23, 1.95, 8.61, repro,
2006-12-19,3.75, -14.15, -8.64, 2.13, 1.88, 8.24, repro,
2006-12-20,3.97, -14.98, -12.43, 2.1, 1.82, 7.97, repro,
2006-12-21,5.13, -15.33, -13.76, 2.06, 1.78, 7.8, repro,
2006-12-22,3.31, -15.69, -6.70, 2.11, 1.83, 7.95, repro,
2006-12-23,3.25, -14.91, -13.89, 2.11, 1.8, 8.01, repro,
2006-12-24,4.99, -16.19, -17.03, 2.05, 1.73, 7.86, repro,
2006-12-25,4.47, -15.48, -6.68, 2.1, 1.8, 8.13, repro,
2006-12-26,3.92, -14.79, -1.69, 2.14, 1.83, 8.28, repro,
2006-12-27,5.49, -17.01, -16.85, 2.18, 1.9, 8.62, repro,
2006-12-28,4.39, -16.43, -10.57, 2.22, 1.95, 8.55, repro,
2006-12-29,5.39, -15.81, -18.73, 2.1, 1.75, 7.88, repro,
2006-12-30,4.35, -16.41, -17.97, 2.08, 1.75, 7.79, repro,
2006-12-31,4.41, -17.88, -15.92, 2.19, 1.85, 8.24, repro,
2007-01-01,3.70, -16.21, -7.61, 2.25, 1.96, 8.55, repro,
2007-01-02,5.12, -16.90, -7.60, 2.19, 1.93, 8.41, repro,
2007-01-03,4.23, -16.59, -2.61, 2.04, 1.74, 7.74, repro,
2007-01-04,2.45, -17.01, -1.69, 2.06, 1.74, 7.9, repro,
2007-01-05,4.80, -16.99, -10.39, 2.09, 1.79, 8.14, repro,
2007-01-06,3.97, -15.60, -13.01, 2.11, 1.77, 8.33, repro,
2007-01-07,3.77, -15.88, -18.02, 2.36, 2.04, 9.78, repro,
2007-01-08,4.81, -17.01, -18.89, 2.51, 2.29, 10.83, repro,
2007-01-09,3.55, -16.59, -14.40, 2.29, 1.89, 9.01, repro,
2007-01-10,3.18, -16.84, -12.57, 2.27, 1.9, 9.04, repro,
2007-01-11,4.20, -18.35, -10.47, 2.26, 1.93, 8.98, repro,
2007-01-12,3.99, -18.41, -15.39, 2.22, 1.91, 8.99, repro,
2007-01-13,3.23, -16.89, -13.32, 2.2, 1.85, 8.64, repro,
2007-01-14,3.62, -16.84, -14.04, 2.16, 1.83, 8.53, repro,
2007-01-15,4.08, -17.27, -20.05, 2.17, 1.84, 8.64, repro,
2007-01-16,2.82, -18.00, -13.91, 2.26, 1.89, 9, repro,
2007-01-17,3.39, -18.75, -7.75, 2.11, 1.75, 8.16, repro,
2007-01-18,3.76, -17.70, -13.99, 2.32, 1.97, 9.29, repro,
2007-01-19,4.42, -18.34, -14.53, 2.31, 1.9, 9.22, repro,
2007-01-20,3.17, -18.68, -3.85, 2.2, 1.84, 8.76, repro,
2007-01-21,4.60, -17.82, -9.48, 2.08, 1.67, 7.73, repro,
2007-01-22,4.22, -17.79, -11.72, 2, 1.62, 7.34, repro,
2007-01-23,3.14, -18.09, -19.28, 1.99, 1.62, 7.29, repro,
2007-01-24,3.48, -17.33, -15.18, 1.99, 1.62, 7.3, repro,
2007-01-25,5.01, -18.03, -14.54, 2.15, 1.75, 7.82, repro,
2007-01-26,2.13, -18.29, -11.01, 2.01, 1.63, 7.35, repro,
2007-01-27,4.09, -19.05, -10.32, 2, 1.61, 7.25, repro,
2007-01-28,3.29, -19.04, -14.19, 2, 1.65, 7.36, repro,
2007-01-29,3.41, -18.60, -17.38, 2.01, 1.63, 7.39, repro,
2007-01-30,4.37, -18.88, -8.50, 2.05, 1.66, 7.61, repro,
2007-01-31,3.91, -18.50, -1.28, 2.17, 1.84, 8.49, repro,
2007-02-01,2.72, -17.66, -5.37, 2.28, 2, 9.33, repro,
2007-02-02,3.80, -18.70, -7.79, 2.25, 1.89, 8.83, repro,
2007-02-03,3.63, -18.03, -18.98, 2.25, 1.91, 9.05, repro,
2007-02-04,3.17, -18.35, -12.05, 2.17, 1.75, 8.21, repro,
2007-02-05,3.00, -17.61, -7.90, 2.08, 1.72, 7.93, repro,
2007-02-06,1.94, -18.59, -9.76, 2.13, 1.73, 8.01, repro,
2007-02-07,3.30, -19.70, -6.61, 2.09, 1.73, 7.84, repro,
2007-02-08,3.10, -18.71, -12.78, 2.17, 1.78, 8.08, repro,
2007-02-09,4.43, -18.86, -6.55, 2.12, 1.76, 8.05, repro,
2007-02-10,3.70, -18.53, -7.34, 2.02, 1.62, 7.32, repro,
2007-02-11,3.79, -20.07, -4.73, 1.98, 1.62, 7.21, repro,
2007-02-12,4.69, -17.69, -21.38, 2, 1.64, 7.32, repro,
2007-02-13,3.91, -17.93, -18.04, 1.95, 1.59, 7.07, repro,
2007-02-14,3.03, -18.34, -15.94, 2.01, 1.6, 7.22, repro,
2007-02-15,3.98, -17.90, -19.43, 2, 1.59, 7.14, repro,
2007-02-16,2.38, -17.87, -3.78, 1.98, 1.59, 7.15, repro,
2007-02-17,3.44, -19.43, -8.03, 2.02, 1.65, 7.31, repro,
2007-02-18,4.05, -18.16, -13.52, 1.98, 1.61, 7.25, repro,
2007-02-19,2.07, -19.32, -5.31, 2, 1.61, 7.25, repro,
2007-02-20,2.95, -18.77, -4.55, 1.99, 1.61, 7.3, repro,
2007-02-21,3.16, -17.84, -3.88, 1.96, 1.6, 7.15, repro,
2007-02-22,4.22, -19.20, -11.73, 1.99, 1.61, 7.21, repro,
2007-02-23,5.54, -18.74, -11.77, 2.09, 1.7, 7.66, repro,
2007-02-24,4.32, -18.59, -7.05, 2, 1.61, 7.28, repro,
2007-02-25,3.68, -19.50, -10.67, 2, 1.62, 7.36, repro,
2007-02-26,2.56, -18.43, -8.52, 1.98, 1.59, 7.17, repro,
2007-02-27,2.34, -19.07, -8.21, 1.99, 1.63, 7.31, repro,
2007-02-28,3.16, -19.69, -5.23, 1.99, 1.63, 7.31, repro,
2007-03-01,3.98, -19.16, -9.17, 2.11, 1.76, 7.95, repro,
2007-03-02,3.89, -18.10, -9.80, 2.1, 1.73, 7.87, repro,
2007-03-03,3.39, -18.25, -15.36, 2.05, 1.68, 7.7, repro,
2007-03-04,3.38, -19.68, -14.62, 2.05, 1.66, 7.56, repro,
2007-03-05,4.11, -20.89, -11.53, 2.01, 1.64, 7.37, repro,
2007-03-06,4.80, -20.66, -15.65, 1.98, 1.63, 7.17, repro,
2007-03-07,3.37, -20.89, -3.77, 2, 1.63, 7.3, repro,
2007-03-08,1.66, -19.94, -3.20, 2.03, 1.64, 7.4, repro,
2007-03-09,4.16, -21.90, -10.63, 2.06, 1.68, 7.61, repro,
2007-03-10,3.78, -19.78, -8.06, 2.15, 1.74, 8.02, repro,
2007-03-11,3.07, -20.51, -7.26, 2.17, 1.82, 8.36, repro,
2007-03-12,2.74, -21.29, -16.99, 2.13, 1.75, 8.11, repro,
2007-03-13,4.08, -20.87, -10.91, 2.04, 1.64, 7.46, repro,
2007-03-14,4.07, -20.22, -5.08, 2.1, 1.71, 7.89, repro,
2007-03-15,5.36, -21.36, -16.45, 2.09, 1.69, 7.7, repro,
2007-03-16,4.89, -20.41, -8.11, 2.26, 1.88, 8.85, repro,
2007-03-17,4.00, -21.14, -9.73, 1.96, 1.57, 7.05, repro,
2007-03-18,3.67, -21.21, -3.40, 2, 1.6, 7.18, repro,
2007-03-19,3.63, -21.96, -1.18, 2.06, 1.66, 7.5, repro,
2007-03-20,3.02, -20.73, -3.39, 2.09, 1.63, 7.4, repro,
2007-03-21,2.53, -20.59, -5.42, 2.16, 1.69, 7.77, repro,
2007-03-22,2.88, -21.57, -5.59, 2.28, 1.84, 8.78, repro,
2007-03-23,1.66, -22.64, 1.34, 2.33, 1.98, 9.37, repro,
2007-03-24,4.80, -23.75, -5.27, 2.76, 2.65, 12.41, repro,
2007-03-25,1.52, -25.41, 0.91, 2.69, 2.67, 12.33, repro,
2007-03-26,3.80, -24.19, -21.30, 2.97, 3.01, 13.78, repro,
2007-03-27,4.53, -24.26, -13.34, 2.92, 2.91, 13.32, repro,
2007-03-28,3.73, -23.45, -16.67, 2.99, 2.83, 13.19, repro,
2007-03-29,2.51, -22.62, -19.44, 2.86, 2.6, 12.4, repro,
2007-03-30,1.63, -23.10, -16.09, 2.6, 2.43, 11.42, repro,
2007-03-31,3.33, -23.71, -13.16, 2.48, 2.24, 10.36, repro,
2007-04-01,2.42, -22.22, -1.18, 2.85, 2.84, 12.96, repro,
2007-04-02,1.98, -22.49, -10.15, 2.74, 2.56, 12.02, repro,
2007-04-03,1.99, -22.49, -4.58, 2.45, 2.22, 10.44, repro,
2007-04-04,2.75, -21.30, -9.77, 2.74, 2.6, 12.19, repro,
2007-04-05,2.43, -22.89, -0.39, 2.56, 2.31, 10.64, repro,
2007-04-06,3.76, -22.74, -3.64, 2.83, 2.69, 12.22, repro,
2007-04-07,4.57, -25.18, -10.70, 3.15, 3.08, 14.3, repro,
2007-04-08,2.91, -25.05, 2.39, 3.1, 3.08, 14.04, repro,
2007-04-09,2.95, -24.44, 8.78, 2.9, 2.71, 12.79, repro,
2007-04-10,5.34, -25.23, -8.82, 2.72, 2.6, 12.04, repro,
2007-04-11,2.33, -25.98, -0.18, 2.45, 2.21, 10.19, repro,
2007-04-12,3.94, -23.95, -1.03, 2.65, 2.41, 11.46, repro,
2007-04-13,3.24, -23.48, -10.79, 2.54, 2.2, 10.47, repro,
2007-04-14,3.60, -24.74, 1.06, 2.41, 2.07, 9.88, repro,
2007-04-15,2.33, -24.16, -2.10, 2.46, 2.22, 10.32, repro,
2007-04-16,2.67, -23.44, 2.18, 2.48, 2.14, 10.17, repro,
2007-04-17,1.94, -25.20, 3.70, 2.5, 2.26, 10.62, repro,
2007-04-18,3.15, -25.35, -5.84, 2.52, 2.32, 10.91, repro,
2007-04-19,3.02, -25.62, -6.85, 2.33, 2.06, 9.52, repro,
2007-04-20,3.51, -25.32, -6.32, 2.21, 1.9, 8.74, repro,
2007-04-21,5.31, -24.52, -6.18, 2.01, 1.61, 7.35, repro,
2007-04-22,4.24, -25.37, -2.67, 1.98, 1.56, 7.05, repro,
2007-04-23,4.59, -25.23, -5.45, 2.03, 1.59, 7.19, repro,
2007-04-24,4.56, -26.19, -10.28, 2.02, 1.6, 7.26, repro,
2007-04-25,4.55, -25.39, -7.99, 2.03, 1.61, 7.3, repro,
2007-04-26,3.86, -26.30, -10.09, 1.98, 1.57, 7.04, repro,
2007-04-27,4.46, -25.56, -4.42, 2.08, 1.65, 7.69, repro,
2007-04-28,3.75, -26.76, -12.01, 2.19, 1.75, 8.18, repro,
2007-04-29,3.75, -25.96, -11.74, 2, 1.58, 7.17, repro,
2007-04-30,4.07, -25.54, -7.60, 2.05, 1.63, 7.45, repro,
2007-05-01,3.41, -26.92, -6.19, 2.16, 1.78, 8.3, repro,
2007-05-02,3.90, -27.12, -4.96, 2.18, 1.77, 8.39, repro,
2007-05-03,4.28, -25.58, -6.89, 2.21, 1.75, 8.43, repro,
2007-05-04,4.00, -27.40, -7.39, 2.11, 1.66, 7.76, repro,
2007-05-05,5.48, -27.02, -13.06, 2.13, 1.71, 7.92, repro,
2007-05-06,4.73, -26.34, -14.12, 2.02, 1.59, 7.32, repro,
2007-05-07,3.13, -26.68, -9.89, 2.05, 1.65, 7.59, repro,
2007-05-08,3.20, -26.81, -4.47, 2, 1.56, 7.13, repro,
2007-05-09,4.40, -27.60, -6.73, 2.01, 1.57, 7.16, repro,
2007-05-10,5.15, -28.01, -10.16, 2.15, 1.66, 7.67, repro,
2007-05-11,5.47, -27.21, -15.03, 2.1, 1.62, 7.52, repro,
2007-05-12,4.63, -26.93, -6.54, 2, 1.56, 7.11, repro,
2007-05-13,5.32, -27.13, -8.60, 2.05, 1.6, 7.26, repro,
2007-05-14,4.61, -27.00, -9.76, 2.04, 1.59, 7.24, repro,
2007-05-15,3.09, -27.81, -6.78, 2, 1.55, 7.06, repro,
2007-05-16,5.21, -27.51, -8.92, 2.03, 1.56, 7.16, repro,
2007-05-17,5.03, -27.84, -9.11, 2.04, 1.59, 7.31, repro,
2007-05-18,4.34, -26.38, -9.45, 2.11, 1.67, 7.54, repro,
2007-05-19,4.03, -26.47, -9.20, 2.05, 1.6, 7.24, repro,
2007-05-20,3.30, -26.49, -4.81, 2.07, 1.64, 7.37, repro,
2007-05-21,4.43, -28.45, -1.86, 2.04, 1.58, 7.19, repro,
2007-05-22,3.41, -28.12, -0.93, 2.06, 1.59, 7.28, repro,
2007-05-23,3.81, -29.77, -5.56, 2.04, 1.59, 7.22, repro,
2007-05-24,4.03, -27.10, -3.70, 2.18, 1.72, 7.8, repro,
2007-05-25,3.92, -27.29, -4.62, 2.03, 1.6, 7.2, repro,
2007-05-26,3.64, -28.02, -10.71, 2.04, 1.59, 7.2, repro,
2007-05-27,4.47, -29.30, -2.94, 2.07, 1.6, 7.23, repro,
2007-05-28,2.71, -28.49, 1.61, 2.07, 1.59, 7.29, repro,
2007-05-29,3.78, -28.62, -2.79, 2.02, 1.57, 7.14, repro,
2007-05-30,4.56, -28.42, -10.48, 2.12, 1.64, 7.46, repro,
2007-05-31,3.73, -28.70, -7.97, 2.05, 1.6, 7.21, repro,
2007-06-01,3.56, -28.79, -8.65, 2.01, 1.55, 7.05, repro,
2007-06-02,4.41, -29.44, -8.35, 2.03, 1.57, 7.2, repro,
2007-06-03,4.63, -29.25, -1.76, 2.02, 1.58, 7.2, repro,
2007-06-04,4.88, -28.02, -3.66, 2.01, 1.57, 7.12, repro,
2007-06-05,4.99, -28.50, -5.87, 2.03, 1.56, 7.15, repro,
2007-06-06,3.60, -30.73, -0.10, 2, 1.55, 7.06, repro,
2007-06-07,4.95, -29.55, -0.32, 2.02, 1.57, 7.13, repro,
