PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P315
Station name, LeggettSchCN2005
Begin Date, 2005-06-25
End Date, 2026-03-28
Release Date, 2026-03-29
Source file, P315.cwu.igs14.pos
Offset from source file, 77.58 mm North, -193.72 mm East, -6.93 mm Vertical
Reference position, 39.8635832019 North Latitude, -123.7168975793 East Longitude, 257.93515 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2005-06-25,0.00, 0.00, 0.00, 2.14, 1.64, 7.43, repro,
2005-06-26,-1.59, -0.70, -4.56, 2.21, 1.67, 7.58, repro,
2005-06-27,-0.34, -1.91, -4.36, 2.18, 1.63, 7.44, repro,
2005-06-28,-0.67, -1.02, -8.32, 2.16, 1.64, 7.44, repro,
2005-06-29,0.96, -1.82, -7.39, 2.14, 1.63, 7.42, repro,
2005-06-30,0.12, -0.75, -1.79, 2.14, 1.62, 7.37, repro,
2005-07-01,0.72, -1.76, -3.98, 2.16, 1.63, 7.45, repro,
2005-07-02,-0.61, -1.98, 0.28, 2.14, 1.62, 7.36, repro,
2005-07-03,-1.31, -1.92, 3.88, 2.17, 1.65, 7.53, repro,
2005-07-04,-0.25, -3.70, -2.62, 2.17, 1.64, 7.48, repro,
2005-07-05,-1.55, -3.36, -0.43, 2.15, 1.63, 7.42, repro,
2005-07-06,-2.13, -2.00, 2.96, 2.15, 1.63, 7.43, repro,
2005-07-07,2.05, -3.01, -5.30, 2.24, 1.68, 7.61, repro,
2005-07-08,0.16, -1.91, 3.25, 2.16, 1.65, 7.46, repro,
2005-07-09,-0.17, -2.03, 5.52, 2.16, 1.65, 7.49, repro,
2005-07-10,2.25, -1.61, -5.25, 2.21, 1.69, 7.63, repro,
2005-07-11,0.24, -3.44, 2.43, 2.13, 1.62, 7.39, repro,
2005-07-12,-0.28, -2.68, -7.95, 2.14, 1.63, 7.41, repro,
2005-07-13,2.16, -2.50, -1.09, 2.14, 1.63, 7.41, repro,
2005-07-14,1.52, -1.97, 6.14, 2.17, 1.68, 7.58, repro,
2005-07-15,-0.78, -2.40, 7.95, 2.15, 1.64, 7.43, repro,
2005-07-16,0.77, -1.98, -0.30, 2.16, 1.63, 7.47, repro,
2005-07-17,0.00, -2.14, 0.47, 2.16, 1.63, 7.47, repro,
2005-07-18,0.10, -1.36, 1.83, 2.15, 1.63, 7.45, repro,
2005-07-19,0.28, -2.59, -3.17, 2.15, 1.64, 7.43, repro,
2005-07-20,1.17, -3.05, -2.21, 2.14, 1.65, 7.43, repro,
2005-07-21,0.69, -2.47, 1.80, 2.16, 1.64, 7.43, repro,
2005-07-22,1.06, -2.71, -3.08, 2.14, 1.64, 7.44, repro,
2005-07-23,-0.79, -3.61, -2.75, 2.17, 1.66, 7.57, repro,
2005-07-24,1.80, -3.85, 3.46, 2.17, 1.66, 7.56, repro,
2005-07-25,2.39, -1.89, 4.60, 2.18, 1.67, 7.62, repro,
2005-07-26,1.71, -3.01, 3.10, 2.2, 1.72, 7.76, repro,
2005-07-27,1.06, -2.01, -3.30, 2.22, 1.74, 7.84, repro,
2005-07-28,0.62, -3.53, 2.09, 2.26, 1.79, 8.06, repro,
2005-07-29,0.76, -3.30, -2.26, 2.2, 1.68, 7.68, repro,
2005-07-30,1.36, -3.12, -1.45, 2.18, 1.67, 7.65, repro,
2005-07-31,1.80, -3.25, -7.01, 2.19, 1.67, 7.7, repro,
2005-08-01,-0.39, -3.41, -7.02, 2.18, 1.68, 7.69, repro,
2005-08-02,-0.99, -3.49, 6.28, 2.17, 1.67, 7.66, repro,
2005-08-03,1.23, -2.89, -3.16, 2.16, 1.63, 7.45, repro,
2005-08-04,1.23, -3.63, 2.11, 2.16, 1.64, 7.49, repro,
2005-08-05,0.48, -3.22, -8.71, 2.19, 1.69, 7.69, repro,
2005-08-06,0.42, -2.77, -0.06, 2.17, 1.7, 7.59, repro,
2005-08-07,1.58, -2.73, -9.90, 2.13, 1.62, 7.37, repro,
2005-08-08,1.21, -1.66, -0.21, 2.14, 1.63, 7.42, repro,
2005-08-09,0.31, -5.82, 2.46, 2.25, 1.74, 7.86, repro,
2005-08-10,1.87, -4.16, -3.53, 2.17, 1.65, 7.51, repro,
2005-08-11,3.00, -4.45, -1.94, 2.25, 1.77, 7.88, repro,
2005-08-12,1.10, -4.40, -2.72, 2.19, 1.71, 7.68, repro,
2005-08-13,2.54, -4.69, -0.01, 2.14, 1.62, 7.4, repro,
2005-08-14,0.68, -4.38, -0.25, 2.36, 1.8, 7.95, repro,
2005-08-15,0.98, -5.51, -0.68, 2.21, 1.7, 7.7, repro,
2005-08-16,0.93, -4.33, -0.44, 2.22, 1.71, 7.68, repro,
2005-08-17,0.61, -4.33, 0.54, 2.19, 1.69, 7.65, repro,
2005-08-18,3.37, -4.87, -6.84, 2.14, 1.63, 7.4, repro,
2005-08-19,2.99, -4.18, 4.18, 2.15, 1.63, 7.4, repro,
2005-08-20,2.31, -4.66, -1.59, 2.15, 1.64, 7.45, repro,
2005-08-21,1.35, -4.56, 0.05, 2.19, 1.65, 7.56, repro,
2005-08-22,0.65, -4.36, -1.24, 2.18, 1.65, 7.57, repro,
2005-08-23,3.25, -6.41, 1.29, 2.19, 1.65, 7.53, repro,
2005-08-24,3.13, -7.07, -5.65, 2.16, 1.64, 7.46, repro,
2005-08-25,1.26, -6.10, 0.45, 2.2, 1.69, 7.6, repro,
2005-08-26,1.13, -6.10, -4.29, 2.17, 1.64, 7.48, repro,
2005-08-27,3.56, -5.19, -2.18, 2.17, 1.65, 7.5, repro,
2005-08-28,1.16, -4.80, -3.77, 2.16, 1.63, 7.44, repro,
2005-08-29,1.05, -4.55, -3.12, 2.2, 1.69, 7.6, repro,
2005-08-30,0.85, -7.79, 9.94, 2.14, 1.63, 7.39, repro,
2005-08-31,1.73, -5.58, -4.12, 2.19, 1.7, 7.6, repro,
2005-09-01,1.21, -6.67, 2.29, 2.15, 1.65, 7.43, repro,
2005-09-02,1.96, -6.68, 3.24, 2.16, 1.65, 7.43, repro,
2005-09-03,2.14, -6.55, -3.50, 2.16, 1.64, 7.42, repro,
2005-09-04,2.16, -6.43, 1.36, 2.22, 1.7, 7.65, repro,
2005-09-05,1.53, -6.26, -2.58, 2.15, 1.64, 7.44, repro,
2005-09-06,0.43, -7.65, -1.07, 2.15, 1.64, 7.44, repro,
2005-09-07,0.38, -7.41, 1.79, 2.23, 1.65, 7.56, repro,
2005-09-08,1.93, -7.39, -7.95, 2.21, 1.66, 7.54, repro,
2005-09-09,0.97, -6.28, 0.36, 2.23, 1.67, 7.65, repro,
2005-09-10,4.54, -4.88, -6.20, 2.21, 1.66, 7.57, repro,
2005-09-11,0.81, -8.01, 4.63, 2.23, 1.67, 7.62, repro,
2005-09-12,1.73, -6.54, -4.82, 2.24, 1.65, 7.6, repro,
2005-09-13,1.99, -5.86, -2.87, 2.33, 1.74, 8, repro,
2005-09-14,2.46, -6.67, 1.58, 2.25, 1.7, 7.73, repro,
2005-09-15,2.48, -6.56, -0.52, 2.26, 1.7, 7.78, repro,
2005-09-16,1.01, -8.09, 3.81, 2.26, 1.69, 7.72, repro,
2005-09-17,0.99, -8.01, -0.99, 2.18, 1.68, 7.64, repro,
2005-09-18,1.93, -8.01, -6.01, 2.21, 1.66, 7.51, repro,
2005-09-19,2.01, -7.55, 1.45, 2.22, 1.66, 7.66, repro,
2005-09-20,2.29, -6.66, -3.15, 2.15, 1.64, 7.46, repro,
2005-09-21,2.42, -9.05, 2.37, 2.19, 1.71, 7.73, repro,
2005-09-22,1.32, -7.44, -8.67, 2.15, 1.64, 7.42, repro,
2005-09-23,3.64, -9.94, -3.83, 2.17, 1.64, 7.46, repro,
2005-09-24,5.45, -9.73, -2.01, 2.17, 1.67, 7.54, repro,
2005-09-25,0.92, -8.52, 7.37, 2.17, 1.66, 7.54, repro,
2005-09-26,0.78, -7.84, 2.34, 2.23, 1.71, 7.68, repro,
2005-09-27,2.07, -9.28, 1.09, 2.18, 1.68, 7.6, repro,
2005-09-28,1.67, -9.43, 8.09, 2.25, 1.67, 7.59, repro,
2005-09-29,2.57, -10.62, 2.87, 2.23, 1.66, 7.56, repro,
2005-09-30,1.42, -9.79, 10.34, 2.15, 1.64, 7.44, repro,
2005-10-01,1.04, -8.91, 1.52, 2.21, 1.68, 7.53, repro,
2005-10-02,0.59, -9.16, 0.40, 2.22, 1.71, 7.62, repro,
2005-10-03,1.66, -9.69, 5.34, 2.17, 1.66, 7.54, repro,
2005-10-04,1.57, -10.31, 5.08, 2.21, 1.64, 7.53, repro,
2005-10-05,1.67, -10.27, -3.52, 2.22, 1.65, 7.64, repro,
2005-10-06,1.41, -11.55, 2.64, 2.2, 1.7, 7.57, repro,
2005-10-07,1.86, -10.96, 7.91, 2.15, 1.61, 7.37, repro,
2005-10-08,0.93, -12.59, 8.81, 2.16, 1.62, 7.43, repro,
2005-10-09,0.11, -11.84, 3.64, 2.16, 1.62, 7.34, repro,
2005-10-10,1.37, -11.77, 4.02, 2.16, 1.62, 7.4, repro,
2005-10-11,3.50, -12.01, 6.87, 2.19, 1.67, 7.6, repro,
2005-10-12,1.92, -10.93, -1.11, 2.18, 1.66, 7.57, repro,
2005-10-13,2.04, -11.39, 6.57, 2.18, 1.66, 7.54, repro,
2005-10-14,2.41, -10.44, 2.21, 2.16, 1.63, 7.4, repro,
2005-10-15,2.17, -10.05, -7.49, 2.18, 1.64, 7.5, repro,
2005-10-16,6.90, -11.29, 10.78, 2.18, 1.63, 7.42, repro,
2005-10-17,1.82, -12.41, 13.58, 2.16, 1.62, 7.36, repro,
2005-10-18,3.14, -11.18, 3.12, 2.3, 1.76, 8, repro,
2005-10-19,1.32, -11.20, 3.70, 2.23, 1.69, 7.78, repro,
2005-10-20,2.45, -10.76, 6.17, 2.28, 1.68, 7.71, repro,
2005-10-21,3.48, -11.66, 5.32, 2.28, 1.73, 7.96, repro,
2005-10-22,3.54, -12.24, 2.04, 2.14, 1.66, 7.5, repro,
2005-10-23,2.75, -11.78, 6.05, 2.19, 1.65, 7.52, repro,
2005-10-24,1.66, -11.27, -2.16, 2.15, 1.61, 7.36, repro,
2005-10-25,2.86, -12.85, 2.49, 2.18, 1.68, 7.55, repro,
2005-10-26,1.82, -11.61, 9.43, 2.26, 1.72, 7.82, repro,
2005-10-27,2.68, -11.08, -1.00, 2.18, 1.65, 7.53, repro,
2005-10-28,2.47, -13.06, -0.57, 2.15, 1.62, 7.37, repro,
2005-10-29,2.22, -12.21, 5.17, 2.17, 1.67, 7.63, repro,
2005-10-30,3.83, -10.88, -0.75, 2.17, 1.63, 7.41, repro,
2005-10-31,2.67, -11.70, -9.06, 2.28, 1.73, 7.83, repro,
2005-11-01,4.19, -12.15, 2.58, 2.37, 1.85, 8.2, repro,
2005-11-02,2.32, -12.96, 6.00, 2.34, 1.87, 8.17, repro,
2005-11-03,2.70, -13.68, 4.45, 2.2, 1.71, 7.56, repro,
2005-11-04,2.90, -13.45, 1.75, 2.29, 1.79, 7.96, repro,
2005-11-05,4.08, -11.40, 1.52, 2.29, 1.82, 8.01, repro,
2005-11-06,2.26, -13.42, 2.96, 2.28, 1.83, 8.02, repro,
2005-11-07,2.41, -13.20, -4.45, 2.25, 1.75, 7.79, repro,
2005-11-08,2.66, -13.43, -5.31, 2.28, 1.81, 8.02, repro,
2005-11-09,4.25, -11.64, -2.53, 2.33, 1.85, 8.17, repro,
2005-11-10,2.66, -12.87, 4.87, 2.44, 1.89, 8.48, repro,
2005-11-11,3.86, -15.23, 5.99, 2.5, 1.93, 8.63, repro,
2005-11-12,3.71, -12.36, -0.64, 2.17, 1.72, 7.56, repro,
2005-11-13,4.70, -10.90, -9.46, 2.34, 1.82, 8.11, repro,
2005-11-14,6.61, -13.94, -5.53, 2.19, 1.7, 7.66, repro,
2005-11-15,5.01, -13.27, -8.94, 2.15, 1.63, 7.5, repro,
2005-11-16,4.18, -13.33, -10.04, 2.22, 1.7, 7.69, repro,
2005-11-17,3.01, -13.44, -6.22, 2.12, 1.61, 7.34, repro,
2005-11-18,3.57, -13.44, -7.95, 2.12, 1.61, 7.36, repro,
2005-11-19,3.80, -13.64, -3.84, 2.15, 1.63, 7.45, repro,
2005-11-20,3.71, -14.08, -0.71, 2.19, 1.67, 7.62, repro,
2005-11-21,3.79, -14.44, 1.01, 2.27, 1.71, 7.83, repro,
2005-11-22,1.93, -13.56, 0.01, 2.24, 1.72, 7.81, repro,
2005-11-23,3.67, -14.35, 0.80, 2.16, 1.65, 7.56, repro,
2005-11-24,2.75, -14.24, -0.32, 2.15, 1.65, 7.52, repro,
2005-11-25,4.17, -15.07, 0.92, 2.2, 1.66, 7.66, repro,
2005-11-26,4.97, -12.97, -0.30, 2.29, 1.79, 8.07, repro,
2005-11-27,2.20, -13.82, -1.07, 2.19, 1.68, 7.62, repro,
2005-11-28,3.03, -13.71, -4.17, 2.23, 1.73, 7.86, repro,
2005-11-29,2.72, -16.79, -5.20, 2.18, 1.66, 7.53, repro,
2005-11-30,3.75, -13.84, -5.66, 2.21, 1.69, 7.65, repro,
2005-12-01,4.01, -14.85, -1.58, 2.18, 1.68, 7.6, repro,
2005-12-02,3.47, -14.30, -9.29, 2.17, 1.64, 7.44, repro,
2005-12-03,4.13, -14.10, -10.25, 2.13, 1.63, 7.37, repro,
2005-12-04,3.83, -14.78, -10.47, 2.15, 1.6, 7.34, repro,
2005-12-05,4.27, -13.85, -13.94, 2.16, 1.65, 7.41, repro,
2005-12-06,4.18, -14.42, -10.11, 2.24, 1.66, 7.64, repro,
2005-12-07,4.31, -14.07, -8.09, 2.22, 1.7, 7.69, repro,
2005-12-08,1.75, -14.89, -7.29, 2.21, 1.7, 7.64, repro,
2005-12-09,4.48, -14.89, -9.33, 2.17, 1.63, 7.42, repro,
2005-12-10,3.48, -15.29, -5.23, 2.15, 1.61, 7.32, repro,
2005-12-11,4.00, -14.59, -8.34, 2.15, 1.62, 7.39, repro,
2005-12-12,4.03, -14.56, -6.33, 2.16, 1.64, 7.4, repro,
2005-12-13,4.49, -14.89, -7.55, 2.12, 1.61, 7.33, repro,
2005-12-14,3.85, -16.17, -8.87, 2.15, 1.63, 7.41, repro,
2005-12-15,3.94, -16.37, -13.25, 2.25, 1.69, 7.75, repro,
2005-12-16,4.44, -16.47, -6.33, 2.18, 1.65, 7.54, repro,
2005-12-17,3.51, -15.90, -15.09, 2.2, 1.71, 7.57, repro,
2005-12-18,4.38, -17.42, -5.01, 2.15, 1.7, 7.46, repro,
2005-12-19,3.16, -16.36, -5.17, 2.23, 1.78, 7.69, repro,
2005-12-20,3.87, -17.56, -16.09, 2.23, 1.76, 7.69, repro,
2005-12-21,2.77, -14.69, -3.75, 2.19, 1.74, 7.54, repro,
2005-12-22,5.41, -16.71, -13.03, 2.21, 1.77, 7.62, repro,
2005-12-23,5.81, -15.75, -4.09, 2.26, 1.8, 7.88, repro,
2005-12-24,4.86, -16.66, -4.28, 2.33, 1.92, 8.29, repro,
2005-12-25,1.85, -16.13, -5.05, 2.2, 1.73, 7.66, repro,
2005-12-26,1.44, -17.71, -1.09, 2.2, 1.68, 7.47, repro,
2005-12-27,5.50, -16.64, -8.78, 2.2, 1.74, 7.6, repro,
2005-12-28,2.45, -17.27, -16.27, 2.2, 1.69, 7.5, repro,
2005-12-29,5.61, -15.76, -7.30, 2.31, 1.84, 8.03, repro,
2005-12-30,5.41, -16.61, -0.20, 2.3, 1.85, 8.01, repro,
2005-12-31,2.53, -16.12, 1.58, 2.29, 1.82, 7.95, repro,
2006-01-01,5.89, -15.00, 3.89, 2.26, 1.78, 7.8, repro,
2006-01-02,6.36, -18.83, -8.73, 2.22, 1.73, 7.5, repro,
2006-01-03,4.21, -15.35, -14.69, 2.39, 1.97, 8.26, repro,
2006-01-04,4.44, -16.04, -9.27, 2.28, 1.87, 7.88, repro,
2006-01-05,5.21, -15.72, -15.09, 2.26, 1.8, 7.82, repro,
2006-01-06,4.27, -17.89, -10.06, 2.34, 1.88, 8.14, repro,
2006-01-07,3.54, -19.06, -10.22, 2.19, 1.67, 7.44, repro,
2006-01-08,6.04, -16.39, -6.36, 2.24, 1.8, 7.74, repro,
2006-01-09,6.06, -16.43, -3.41, 2.3, 1.83, 7.99, repro,
2006-01-10,6.37, -16.48, -10.83, 2.3, 1.84, 7.98, repro,
2006-01-11,6.07, -18.28, -3.04, 2.27, 1.8, 7.85, repro,
2006-01-12,4.38, -17.90, -5.40, 2.21, 1.72, 7.53, repro,
2006-01-13,4.32, -17.69, 1.47, 2.34, 1.89, 8.21, repro,
2006-01-14,7.44, -17.55, -9.19, 2.2, 1.73, 7.59, repro,
2006-01-15,6.62, -18.58, -4.93, 2.24, 1.74, 7.76, repro,
2006-01-16,4.95, -16.95, -6.17, 2.21, 1.77, 7.68, repro,
2006-01-17,4.81, -19.34, -8.86, 2.21, 1.71, 7.56, repro,
2006-01-18,3.78, -19.20, 2.60, 2.19, 1.68, 7.5, repro,
2006-01-19,6.50, -18.05, -12.04, 2.26, 1.74, 7.74, repro,
2006-01-20,5.84, -16.99, -12.09, 2.19, 1.65, 7.56, repro,
2006-01-21,5.82, -17.17, -9.07, 2.18, 1.63, 7.38, repro,
2006-01-22,3.40, -21.15, -7.87, 2.15, 1.62, 7.26, repro,
2006-01-23,5.97, -17.55, -8.97, 2.18, 1.62, 7.33, repro,
2006-01-24,7.09, -17.53, -15.90, 2.21, 1.66, 7.48, repro,
2006-01-25,6.85, -17.98, -15.52, 2.1, 1.59, 7.2, repro,
2006-01-26,5.83, -18.70, -8.40, 2.09, 1.58, 7.14, repro,
2006-01-27,6.76, -18.36, -8.62, 2.11, 1.58, 7.2, repro,
2006-01-28,4.91, -19.68, -11.21, 2.12, 1.58, 7.22, repro,
2006-01-29,4.94, -18.97, -10.60, 2.09, 1.58, 7.18, repro,
2006-01-30,5.72, -18.85, -4.18, 2.11, 1.61, 7.32, repro,
2006-01-31,5.86, -18.44, -6.95, 2.1, 1.58, 7.22, repro,
2006-02-01,4.65, -20.54, 0.72, 2.14, 1.6, 7.35, repro,
2006-02-02,3.81, -20.86, -3.24, 2.12, 1.57, 7.25, repro,
2006-02-03,5.55, -19.50, -1.83, 2.14, 1.6, 7.3, repro,
2006-02-04,5.44, -21.30, -1.52, 2.13, 1.58, 7.31, repro,
2006-02-05,5.58, -19.14, -11.69, 2.11, 1.57, 7.24, repro,
2006-02-06,5.58, -19.62, -12.61, 2.11, 1.57, 7.21, repro,
2006-02-07,5.21, -20.29, -11.85, 2.11, 1.57, 7.3, repro,
2006-02-08,4.88, -19.77, -10.51, 2.11, 1.57, 7.29, repro,
2006-02-09,5.79, -20.10, -11.80, 2.19, 1.59, 7.44, repro,
2006-02-10,6.41, -19.96, -14.95, 2.27, 1.62, 7.55, repro,
2006-02-11,6.55, -19.01, -15.88, 2.13, 1.59, 7.35, repro,
2006-02-12,6.84, -21.16, -14.75, 2.13, 1.58, 7.29, repro,
2006-02-13,3.92, -20.59, -7.14, 2.14, 1.56, 7.32, repro,
2006-02-14,4.61, -18.69, -3.56, 2.13, 1.56, 7.32, repro,
2006-02-15,4.33, -21.03, -5.21, 2.11, 1.56, 7.29, repro,
2006-02-16,5.37, -20.19, -10.20, 2.11, 1.57, 7.25, repro,
2006-02-17,5.42, -20.90, -7.89, 2.13, 1.58, 7.33, repro,
2006-02-18,5.95, -21.28, -6.43, 2.13, 1.58, 7.28, repro,
2006-02-19,5.49, -20.69, -6.62, 2.15, 1.58, 7.34, repro,
2006-02-20,4.54, -21.66, -2.64, 2.14, 1.57, 7.32, repro,
2006-02-21,4.55, -20.80, -12.55, 2.12, 1.57, 7.33, repro,
2006-02-22,6.63, -21.19, 0.84, 2.16, 1.6, 7.5, repro,
2006-02-23,5.22, -22.74, -0.18, 2.12, 1.57, 7.31, repro,
2006-02-24,5.15, -22.00, -7.50, 2.14, 1.58, 7.41, repro,
2006-02-25,4.82, -20.95, -10.50, 2.18, 1.64, 7.54, repro,
2006-02-26,5.11, -22.27, -2.67, 2.14, 1.59, 7.4, repro,
2006-02-27,4.43, -20.38, 5.77, 2.14, 1.59, 7.39, repro,
2006-02-28,4.40, -21.92, -0.24, 2.18, 1.6, 7.49, repro,
2006-03-01,5.47, -21.07, -4.16, 2.19, 1.63, 7.5, repro,
2006-03-02,5.31, -22.41, -9.32, 2.14, 1.59, 7.42, repro,
2006-03-03,4.80, -21.57, -5.37, 2.22, 1.61, 7.7, repro,
2006-03-04,5.72, -20.52, -13.30, 2.21, 1.65, 7.65, repro,
2006-03-05,4.47, -21.50, -4.07, 2.09, 1.58, 7.27, repro,
2006-03-06,6.12, -21.18, -6.48, 2.09, 1.57, 7.27, repro,
2006-03-07,8.11, -22.17, -5.44, 2.14, 1.59, 7.45, repro,
2006-03-08,6.99, -20.98, -10.99, 2.14, 1.6, 7.49, repro,
2006-03-09,7.18, -21.83, -1.44, 2.15, 1.61, 7.48, repro,
2006-03-10,6.35, -21.98, -10.36, 2.11, 1.59, 7.32, repro,
2006-03-11,6.52, -22.55, -0.21, 2.15, 1.6, 7.5, repro,
2006-03-12,5.45, -23.60, -5.17, 2.14, 1.59, 7.4, repro,
2006-03-13,6.19, -21.94, -11.31, 2.17, 1.6, 7.47, repro,
2006-03-14,4.24, -21.91, -0.62, 2.16, 1.62, 7.52, repro,
2006-03-15,7.32, -21.58, -10.78, 2.17, 1.62, 7.51, repro,
2006-03-16,6.29, -23.95, -9.35, 2.23, 1.65, 7.67, repro,
2006-03-17,5.54, -23.57, -12.38, 2.21, 1.64, 7.64, repro,
2006-03-18,13.38, -22.65, -10.05, 2.18, 1.62, 7.51, repro,
2006-03-19,8.42, -24.05, -7.05, 2.14, 1.64, 7.58, repro,
2006-03-20,5.30, -23.81, -9.84, 2.13, 1.63, 7.5, repro,
2006-03-21,5.54, -23.52, -6.82, 2.18, 1.66, 7.66, repro,
2006-03-22,7.36, -22.76, -13.72, 2.13, 1.62, 7.47, repro,
2006-03-23,5.37, -23.29, -13.88, 2.21, 1.65, 7.62, repro,
2006-03-24,5.96, -25.41, -12.10, 2.2, 1.64, 7.56, repro,
2006-03-25,3.80, -25.99, 0.46, 2.19, 1.66, 7.59, repro,
2006-03-26,6.10, -23.56, -3.34, 2.2, 1.66, 7.59, repro,
2006-03-27,7.26, -24.57, -0.54, 2.2, 1.68, 7.67, repro,
2006-03-28,5.42, -24.08, -0.14, 2.13, 1.62, 7.37, repro,
2006-03-29,6.17, -24.70, -3.30, 2.07, 1.6, 7.32, repro,
2006-03-30,6.83, -24.95, -3.10, 2.06, 1.6, 7.28, repro,
2006-03-31,6.57, -24.77, -2.48, 2.07, 1.62, 7.35, repro,
2006-04-01,6.76, -24.75, -3.60, 2.05, 1.59, 7.21, repro,
2006-04-02,8.37, -24.38, -13.43, 2.07, 1.59, 7.26, repro,
2006-04-03,5.93, -24.85, -6.26, 2.07, 1.6, 7.32, repro,
2006-04-04,7.30, -26.44, -6.72, 2.09, 1.66, 7.42, repro,
2006-04-05,6.54, -26.68, 3.38, 2.07, 1.6, 7.31, repro,
2006-04-06,7.20, -25.77, -6.63, 2.1, 1.64, 7.49, repro,
2006-04-07,6.51, -24.10, -5.01, 2.16, 1.64, 7.55, repro,
2006-04-08,7.66, -25.15, -7.45, 2.2, 1.65, 7.67, repro,
2006-04-09,7.13, -26.12, -9.95, 2.07, 1.6, 7.3, repro,
2006-04-10,6.43, -27.04, -6.63, 2.11, 1.66, 7.62, repro,
2006-04-11,7.00, -27.04, -2.05, 2.13, 1.65, 7.63, repro,
2006-04-12,7.20, -27.20, -1.75, 2.12, 1.65, 7.58, repro,
2006-04-13,6.89, -25.71, -7.31, 2.07, 1.59, 7.3, repro,
2006-04-14,7.10, -26.39, -2.38, 2.06, 1.59, 7.31, repro,
2006-04-15,6.41, -25.09, -4.19, 2.14, 1.65, 7.57, repro,
2006-04-16,7.68, -25.81, -1.68, 2.07, 1.61, 7.37, repro,
2006-04-17,7.99, -26.64, -1.30, 2.06, 1.61, 7.4, repro,
2006-04-18,8.07, -26.18, -6.01, 2.06, 1.59, 7.25, repro,
2006-04-19,7.71, -25.60, -12.49, 2.07, 1.59, 7.29, repro,
2006-04-20,7.10, -26.21, -5.25, 2.09, 1.63, 7.48, repro,
2006-04-21,7.87, -27.04, -6.45, 2.06, 1.61, 7.37, repro,
2006-04-22,7.32, -27.14, -5.19, 2.07, 1.6, 7.35, repro,
2006-04-23,7.49, -27.28, -5.59, 2.14, 1.7, 7.62, repro,
2006-04-24,7.21, -26.29, -9.48, 2.09, 1.63, 7.45, repro,
2006-04-25,5.91, -26.78, -10.94, 2.1, 1.64, 7.52, repro,
2006-04-26,8.91, -27.91, -3.20, 2.12, 1.64, 7.54, repro,
2006-04-27,6.16, -27.95, -4.23, 2.17, 1.66, 7.6, repro,
2006-04-28,7.61, -26.27, -10.99, 2.13, 1.61, 7.44, repro,
2006-04-29,8.40, -27.87, -7.25, 2.06, 1.61, 7.38, repro,
2006-04-30,7.94, -26.75, -12.21, 2.06, 1.59, 7.32, repro,
2006-05-01,7.34, -29.23, -10.47, 2.06, 1.59, 7.35, repro,
2006-05-02,6.74, -28.80, -12.19, 2.07, 1.59, 7.35, repro,
2006-05-03,7.27, -28.62, -4.26, 2.08, 1.61, 7.42, repro,
2006-05-04,7.66, -28.07, -8.22, 2.07, 1.64, 7.52, repro,
2006-05-05,7.32, -27.36, -7.72, 2.11, 1.68, 7.57, repro,
2006-05-06,8.34, -28.78, -3.83, 2.06, 1.58, 7.29, repro,
2006-05-07,8.06, -29.83, -3.04, 2.07, 1.59, 7.37, repro,
2006-05-08,6.32, -28.69, -10.17, 2.06, 1.61, 7.38, repro,
2006-05-09,7.85, -29.36, -4.89, 2.12, 1.64, 7.49, repro,
2006-05-10,8.28, -29.36, -1.13, 2.07, 1.6, 7.37, repro,
2006-05-11,6.82, -28.70, -6.34, 2.07, 1.6, 7.39, repro,
2006-05-12,8.50, -30.22, -7.24, 2.06, 1.58, 7.33, repro,
2006-05-13,8.11, -29.76, -7.59, 2.06, 1.6, 7.39, repro,
2006-05-14,7.63, -30.97, -9.68, 2.06, 1.6, 7.36, repro,
2006-05-15,7.81, -29.78, -7.54, 2.05, 1.6, 7.35, repro,
2006-05-16,8.25, -28.99, -5.21, 2.11, 1.64, 7.63, repro,
2006-05-17,7.67, -29.44, -1.91, 2.09, 1.63, 7.49, repro,
2006-05-18,7.45, -30.56, -5.66, 2.07, 1.6, 7.38, repro,
2006-05-19,7.77, -30.57, -2.00, 2.13, 1.62, 7.48, repro,
2006-05-20,9.87, -29.38, -3.19, 2.12, 1.65, 7.53, repro,
2006-05-21,6.91, -30.68, 4.06, 2.15, 1.65, 7.59, repro,
2006-05-22,8.18, -30.62, -0.76, 2.15, 1.68, 7.64, repro,
2006-05-23,7.48, -30.81, 6.37, 2.12, 1.62, 7.43, repro,
2006-05-24,7.10, -29.69, -6.78, 2.11, 1.64, 7.47, repro,
2006-05-25,8.89, -30.40, -5.37, 2.25, 1.73, 7.98, repro,
2006-05-26,7.37, -31.02, -3.34, 2.18, 1.67, 7.68, repro,
2006-05-27,9.26, -29.80, -3.37, 2.2, 1.72, 7.77, repro,
2006-05-28,6.56, -31.38, 6.98, 2.13, 1.63, 7.5, repro,
2006-05-29,7.68, -30.12, -0.65, 2.2, 1.72, 7.77, repro,
2006-05-30,8.55, -31.21, -5.07, 2.17, 1.67, 7.64, repro,
2006-05-31,7.79, -31.25, -2.86, 2.16, 1.66, 7.56, repro,
2006-06-01,7.90, -31.09, -8.52, 2.16, 1.67, 7.68, repro,
2006-06-02,7.23, -30.73, -1.89, 2.32, 1.81, 8.3, repro,
