PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, AC28
Station name, NagaiIslndAK2008
Begin Date, 2008-05-05
End Date, 2025-12-17
Release Date, 2026-03-28
Source file, AC28.cwu.igs14.pos
Offset from source file, -5.12 mm North, -45.38 mm East, 6.88 mm Vertical
Reference position, 55.0784909642 North Latitude, -160.0491609999 East Longitude, 365.10824 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-05-05,0.00, 0.00, 0.00, 2.21, 1.56, 7.08, repro,
2008-05-06,-2.11, -1.14, 0.29, 2.25, 1.6, 7.22, repro,
2008-05-07,-1.60, -0.04, 2.01, 2.21, 1.56, 7.08, repro,
2008-05-08,-0.29, 0.42, 1.04, 2.21, 1.56, 7.1, repro,
2008-05-09,-0.99, -0.47, -1.24, 2.21, 1.56, 7.05, repro,
2008-05-10,0.54, 0.02, -1.32, 2.22, 1.56, 7.06, repro,
2008-05-11,-0.66, -0.85, 4.81, 2.25, 1.6, 7.21, repro,
2008-05-12,-2.47, 0.93, 4.63, 2.22, 1.55, 7.09, repro,
2008-05-13,-1.22, 0.25, 4.01, 2.19, 1.55, 7.01, repro,
2008-05-14,-2.07, 0.10, 2.95, 2.21, 1.55, 7.03, repro,
2008-05-15,-0.80, 0.04, 2.06, 2.21, 1.55, 7.03, repro,
2008-05-16,-0.82, -0.66, 4.78, 2.2, 1.56, 7.06, repro,
2008-05-17,-1.21, -0.61, -2.43, 2.22, 1.56, 7.1, repro,
2008-05-18,0.34, 0.05, 1.03, 2.2, 1.56, 7.06, repro,
2008-05-19,-1.20, -0.31, -2.10, 2.22, 1.57, 7.13, repro,
2008-05-20,-1.12, 0.27, -0.75, 2.21, 1.56, 7.06, repro,
2008-05-21,1.39, -0.63, -1.04, 2.21, 1.56, 7.1, repro,
2008-05-22,0.67, -0.90, -4.75, 2.25, 1.58, 7.22, repro,
2008-05-23,0.87, -1.52, 5.84, 2.24, 1.58, 7.18, repro,
2008-05-24,-0.64, 0.96, 3.91, 2.24, 1.58, 7.21, repro,
2008-05-25,1.45, -1.08, 1.66, 2.26, 1.58, 7.26, repro,
2008-05-26,1.14, -0.66, 0.31, 2.21, 1.56, 7.05, repro,
2008-05-27,0.02, -1.16, 3.74, 2.23, 1.58, 7.12, repro,
2008-05-28,-0.60, -0.82, 7.51, 2.2, 1.56, 7.05, repro,
2008-05-29,-0.12, -1.31, 8.84, 2.21, 1.56, 7.08, repro,
2008-05-30,-0.34, -1.98, 1.58, 2.21, 1.56, 7.06, repro,
2008-05-31,-0.38, -1.84, 7.79, 2.22, 1.56, 7.08, repro,
2008-06-01,-0.96, -0.95, 7.64, 2.2, 1.56, 7.06, repro,
2008-06-02,0.06, -1.64, 2.58, 2.2, 1.56, 7.05, repro,
2008-06-03,-0.55, -1.79, 7.34, 2.26, 1.6, 7.52, repro,
2008-06-04,-1.37, -0.81, 4.36, 2.2, 1.56, 7.07, repro,
2008-06-05,-0.09, -0.93, 7.28, 2.22, 1.56, 7.11, repro,
2008-06-06,-1.53, -2.40, 2.43, 2.24, 1.59, 7.24, repro,
2008-06-07,-1.03, -0.46, 3.68, 2.31, 1.61, 7.44, repro,
2008-06-08,-0.96, -0.76, 9.05, 2.26, 1.59, 7.29, repro,
2008-06-09,-0.28, -1.90, 7.12, 2.27, 1.59, 7.31, repro,
2008-06-10,-0.76, -2.27, 9.06, 2.2, 1.56, 7.07, repro,
2008-06-11,-2.15, -2.00, 4.36, 2.22, 1.56, 7.11, repro,
2008-06-12,-0.89, -2.72, 2.72, 2.25, 1.58, 7.25, repro,
2008-06-13,-0.90, -2.61, 5.07, 2.2, 1.56, 7.08, repro,
2008-06-14,-1.89, -1.87, 3.28, 2.25, 1.61, 7.28, repro,
2008-06-15,0.38, -2.99, 7.12, 2.26, 1.61, 7.29, repro,
2008-06-16,-0.58, -2.15, 1.22, 2.22, 1.56, 7.12, repro,
2008-06-17,-2.31, -1.90, 4.95, 2.22, 1.56, 7.11, repro,
2008-06-18,-0.30, -2.29, 7.23, 2.22, 1.57, 7.17, repro,
2008-06-19,-0.87, -1.87, 0.62, 2.25, 1.58, 7.27, repro,
2008-06-20,-1.68, -2.79, 7.34, 2.19, 1.56, 7.09, repro,
2008-06-21,-1.34, -3.88, 5.72, 2.33, 1.69, 7.23, repro,
2008-06-22,-1.23, -3.84, 2.57, 2.22, 1.56, 7.11, repro,
2008-06-23,-1.82, -2.77, 7.70, 2.2, 1.56, 7.11, repro,
2008-06-24,0.73, -3.12, 10.23, 2.21, 1.56, 7.14, repro,
2008-06-25,-0.23, -3.27, 3.99, 2.22, 1.57, 7.16, repro,
2008-06-26,-0.90, -3.19, 10.25, 2.23, 1.58, 7.28, repro,
2008-06-27,-1.87, -2.39, 11.72, 2.21, 1.56, 7.15, repro,
2008-06-28,-1.04, -3.17, 10.34, 2.21, 1.56, 7.13, repro,
2008-06-29,-1.46, -2.81, 10.87, 2.21, 1.55, 7.09, repro,
2008-06-30,-1.03, -3.73, 6.70, 2.18, 1.55, 7.08, repro,
2008-07-01,-2.01, -3.79, 6.76, 2.19, 1.56, 7.08, repro,
2008-07-02,-2.66, -2.51, 5.75, 2.19, 1.55, 7.06, repro,
2008-07-03,-2.16, -2.59, 6.36, 2.21, 1.56, 7.11, repro,
2008-07-04,-1.81, -3.02, 10.29, 2.19, 1.54, 7.02, repro,
2008-07-05,-2.64, -4.25, 6.78, 2.2, 1.55, 7.07, repro,
2008-07-06,-1.21, -4.23, 12.78, 2.18, 1.55, 7.08, repro,
2008-07-07,-0.84, -3.63, 10.87, 2.2, 1.56, 7.11, repro,
2008-07-08,-2.09, -2.94, 10.19, 2.21, 1.56, 7.12, repro,
2008-07-09,-0.53, -2.28, 17.15, 2.21, 1.56, 7.12, repro,
2008-07-10,-1.40, -3.39, 12.64, 2.24, 1.59, 7.23, repro,
2008-07-11,-2.41, -2.87, 7.29, 2.24, 1.6, 7.27, repro,
2008-07-12,-3.18, -4.35, 11.23, 2.19, 1.56, 7.1, repro,
2008-07-13,-2.19, -3.35, 7.96, 2.2, 1.56, 7.09, repro,
2008-07-14,-1.87, -3.25, 10.57, 2.22, 1.56, 7.14, repro,
2008-07-15,-1.97, -2.78, 8.91, 2.2, 1.55, 7.06, repro,
2008-07-16,-2.47, -3.97, 2.82, 2.33, 1.68, 7.45, repro,
2008-07-17,-2.07, -2.72, 12.56, 2.2, 1.56, 7.11, repro,
2008-07-18,-2.62, -3.22, 17.29, 2.22, 1.59, 7.34, repro,
2008-07-19,-1.90, -4.96, 20.49, 2.23, 1.59, 7.37, repro,
2008-07-20,-2.56, -2.20, 16.65, 2.2, 1.55, 7.06, repro,
2008-07-21,-2.18, -4.89, 15.42, 2.2, 1.55, 7.06, repro,
2008-07-22,-4.42, -3.88, 10.93, 2.19, 1.56, 7.07, repro,
2008-07-23,-2.44, -3.48, 7.86, 2.23, 1.6, 7.4, repro,
2008-07-24,-2.04, -4.41, 5.17, 2.19, 1.56, 7.09, repro,
2008-07-25,-1.71, -0.59, 9.71, 2.19, 1.55, 7.08, repro,
2008-07-26,-2.85, -1.30, 12.54, 2.21, 1.56, 7.13, repro,
2008-07-27,-1.89, -3.34, 13.50, 2.28, 1.64, 7.12, repro,
2008-07-28,-4.49, -3.61, 14.32, 2.24, 1.62, 7.28, repro,
2008-07-29,-2.35, -4.79, 8.12, 2.23, 1.62, 7.28, repro,
2008-07-30,-1.60, -2.66, 9.67, 2.39, 1.75, 7.42, repro,
2008-07-31,-2.48, -2.31, 10.28, 2.2, 1.55, 7.09, repro,
2008-08-01,-1.77, -4.08, 12.26, 2.19, 1.54, 7.07, repro,
2008-08-02,-0.23, -3.63, 16.87, 2.17, 1.55, 7.05, repro,
2008-08-03,-2.27, -3.09, 14.29, 2.22, 1.59, 7.28, repro,
2008-08-04,-3.97, -6.35, 28.38, 2.48, 1.74, 7.63, repro,
2008-08-05,-1.54, -5.23, 12.52, 2.19, 1.55, 7.13, repro,
2008-08-06,-2.50, -3.79, 13.88, 2.21, 1.56, 7.3, repro,
2008-08-07,-3.11, -4.35, 10.11, 2.32, 1.61, 7.4, repro,
2008-08-08,-1.45, -5.17, 13.91, 2.3, 1.6, 7.34, repro,
2008-08-09,-3.99, -5.15, 13.26, 2.22, 1.58, 7.35, repro,
2008-08-10,-3.63, -3.34, 12.68, 2.22, 1.58, 7.34, repro,
2008-08-11,-3.54, -5.45, 9.77, 2.23, 1.56, 7.3, repro,
2008-08-12,-2.63, -4.49, 8.87, 2.33, 1.67, 7.41, repro,
2008-08-13,-5.53, -0.84, 18.88, 2.33, 1.68, 7.4, repro,
2008-08-14,-4.25, -3.93, 11.29, 2.2, 1.57, 7.25, repro,
2008-08-15,-3.46, -5.41, 13.68, 2.34, 1.69, 7.43, repro,
2008-08-16,-3.07, -4.41, 5.57, 2.23, 1.56, 7.3, repro,
2008-08-17,-3.17, -4.99, 12.65, 2.33, 1.66, 7.38, repro,
2008-08-18,-3.15, -4.75, 17.11, 2.18, 1.55, 7.25, repro,
2008-08-19,-3.20, -2.23, 13.77, 2.27, 1.64, 7.52, repro,
2008-08-20,-3.51, -3.91, 14.34, 2.23, 1.58, 7.35, repro,
2008-08-21,-2.88, -5.04, 12.82, 2.22, 1.57, 7.32, repro,
2008-08-22,-5.03, -3.55, 19.28, 2.22, 1.57, 7.3, repro,
2008-08-23,-5.40, -3.22, 13.93, 2.19, 1.56, 7.23, repro,
2008-08-24,-3.48, -3.86, 18.42, 2.22, 1.58, 7.35, repro,
2008-08-25,-4.15, -3.77, 13.04, 2.24, 1.6, 7.4, repro,
2008-08-26,-4.01, -4.93, 12.40, 2.21, 1.57, 7.3, repro,
2008-08-27,-3.31, -5.04, 8.30, 2.26, 1.57, 7.44, repro,
2008-08-28,-4.96, -3.66, 12.12, 2.34, 1.68, 7.81, repro,
2008-08-29,-4.18, -4.16, 16.94, 2.23, 1.57, 7.38, repro,
2008-08-30,-3.17, -5.31, 14.38, 2.24, 1.59, 7.48, repro,
2008-08-31,-4.28, -5.42, 12.67, 2.25, 1.59, 7.51, repro,
2008-09-01,-5.43, -4.56, 11.97, 2.24, 1.57, 7.38, repro,
2008-09-02,-5.89, -5.44, 9.61, 2.25, 1.58, 7.4, repro,
2008-09-03,-5.52, -5.29, 5.76, 2.23, 1.57, 7.41, repro,
2008-09-04,-5.50, -5.48, 4.97, 2.38, 1.68, 7.95, repro,
2008-09-05,-6.49, -5.01, 9.23, 2.3, 1.67, 7.73, repro,
2008-09-06,-5.69, -5.32, 8.88, 2.31, 1.63, 7.63, repro,
2008-09-07,-3.90, -5.81, 6.04, 2.38, 1.72, 7.55, repro,
2008-09-08,-5.35, -7.66, 8.29, 2.24, 1.59, 7.4, repro,
2008-09-09,-6.33, -5.50, 11.84, 2.23, 1.6, 7.43, repro,
2008-09-10,-7.70, -4.92, 13.52, 2.3, 1.62, 7.59, repro,
2008-09-11,-3.99, -4.49, 9.26, 2.49, 1.71, 7.87, repro,
2008-09-12,-4.74, -5.20, 11.18, 2.27, 1.61, 7.51, repro,
2008-09-13,-5.96, -5.85, 11.15, 2.24, 1.58, 7.43, repro,
2008-09-14,-4.89, -5.50, 17.24, 2.22, 1.58, 7.37, repro,
2008-09-15,-3.68, -6.38, 14.45, 2.25, 1.6, 7.49, repro,
2008-09-16,-5.82, -5.18, 16.33, 2.26, 1.61, 7.47, repro,
2008-09-17,-4.74, -6.23, 11.68, 2.27, 1.63, 7.67, repro,
2008-09-18,-2.96, -6.06, 6.10, 2.21, 1.57, 7.28, repro,
2008-09-19,-4.96, -7.17, 9.88, 2.19, 1.56, 7.2, repro,
2008-09-20,-4.70, -6.26, 11.25, 2.2, 1.56, 7.24, repro,
2008-09-21,-5.52, -5.87, 12.57, 2.22, 1.58, 7.32, repro,
2008-09-22,-5.67, -5.61, 9.23, 2.2, 1.56, 7.22, repro,
2008-09-23,-5.58, -7.10, 11.08, 2.21, 1.56, 7.25, repro,
2008-09-24,-5.00, -6.02, 10.02, 2.19, 1.56, 7.24, repro,
2008-09-25,-4.86, -4.53, 13.46, 2.19, 1.56, 7.2, repro,
2008-09-26,-5.55, -6.35, 5.98, 2.2, 1.57, 7.27, repro,
2008-09-27,-5.04, -6.05, 8.20, 2.2, 1.56, 7.22, repro,
2008-09-28,-6.66, -5.83, 16.02, 2.21, 1.57, 7.25, repro,
2008-09-29,-6.72, -5.07, 9.66, 2.19, 1.56, 7.2, repro,
2008-09-30,-6.18, -6.09, 12.73, 2.2, 1.57, 7.27, repro,
2008-10-01,-6.01, -6.25, 7.52, 2.2, 1.56, 7.21, repro,
2008-10-02,-4.49, -6.56, 11.39, 2.2, 1.57, 7.25, repro,
2008-10-03,-7.24, -6.30, 12.91, 2.2, 1.56, 7.21, repro,
2008-10-04,-6.49, -7.02, 10.48, 2.21, 1.58, 7.32, repro,
2008-10-05,-5.95, -6.89, 10.08, 2.19, 1.57, 7.24, repro,
2008-10-06,-4.50, -6.65, 12.30, 2.21, 1.57, 7.28, repro,
2008-10-07,-3.25, -8.23, 6.35, 2.19, 1.57, 7.24, repro,
2008-10-08,-6.40, -7.24, 10.04, 2.25, 1.59, 7.22, repro,
2008-10-09,-5.53, -7.27, 7.07, 2.21, 1.55, 7.12, repro,
2008-10-10,-5.56, -6.02, 8.71, 2.18, 1.56, 7.07, repro,
2008-10-11,-6.76, -6.19, 6.73, 2.18, 1.54, 7.07, repro,
2008-10-12,-4.13, -8.45, 5.24, 2.19, 1.54, 7.05, repro,
2008-10-13,-3.99, -7.87, 13.92, 2.19, 1.56, 7.09, repro,
2008-10-14,-6.65, -5.98, 11.11, 2.2, 1.56, 7.15, repro,
2008-10-15,-5.97, -5.14, 12.47, 2.22, 1.59, 7.32, repro,
2008-10-16,-6.65, -5.81, 10.07, 2.25, 1.58, 7.33, repro,
2008-10-17,-6.41, -7.78, 4.72, 2.17, 1.54, 7.02, repro,
2008-10-18,-6.05, -6.53, 8.69, 2.19, 1.56, 7.07, repro,
2008-10-19,-6.53, -6.59, 9.38, 2.18, 1.55, 7.08, repro,
2008-10-20,-5.30, -7.76, 3.82, 2.19, 1.56, 7.14, repro,
2008-10-21,-4.77, -7.43, 7.27, 2.18, 1.55, 7.08, repro,
2008-10-22,-7.91, -7.95, 7.90, 2.18, 1.54, 7.04, repro,
2008-10-23,-3.61, -7.58, 8.79, 2.2, 1.55, 7.11, repro,
2008-10-24,-5.90, -8.21, 12.68, 2.2, 1.56, 7.13, repro,
2008-10-25,-7.28, -7.96, 13.23, 2.18, 1.56, 7.07, repro,
2008-10-26,-7.71, -6.73, 13.34, 2.18, 1.56, 7.12, repro,
2008-10-27,-5.60, -8.21, 13.82, 2.22, 1.57, 7.27, repro,
2008-10-28,-5.74, -7.61, 11.59, 2.25, 1.59, 7.26, repro,
2008-10-29,-5.89, -7.58, 13.27, 2.37, 1.69, 7.84, repro,
2008-10-30,-6.91, -7.01, 11.56, 2.26, 1.62, 7.41, repro,
2008-10-31,-7.85, -8.92, 11.58, 2.25, 1.62, 7.37, repro,
2008-11-01,-8.19, -6.97, 11.72, 2.22, 1.57, 7.26, repro,
2008-11-02,-7.82, -8.83, 17.41, 2.29, 1.59, 7.32, repro,
2008-11-03,-7.92, -6.71, 13.35, 2.27, 1.59, 7.29, repro,
2008-11-04,-8.72, -6.03, 9.70, 2.23, 1.57, 7.2, repro,
2008-11-05,-9.07, -5.80, 10.35, 2.25, 1.59, 7.32, repro,
2008-11-06,-7.67, -7.86, 11.16, 2.26, 1.59, 7.3, repro,
2008-11-07,-7.99, -8.00, 10.86, 2.36, 1.66, 7.82, repro,
2008-11-08,-8.59, -8.27, 8.95, 2.36, 1.66, 7.78, repro,
2008-11-09,-9.52, -7.75, 13.66, 2.38, 1.64, 7.58, repro,
2008-11-10,-9.42, -7.74, 20.20, 2.44, 1.75, 8.02, repro,
2008-11-11,-8.20, -8.04, 21.04, 2.42, 1.71, 8.03, repro,
2008-11-12,-8.76, -7.76, 15.18, 2.33, 1.67, 7.62, repro,
2008-11-13,-7.32, -7.70, 11.11, 2.28, 1.61, 7.35, repro,
2008-11-14,-8.44, -8.13, 5.31, 2.37, 1.69, 7.87, repro,
2008-11-15,-7.01, -8.05, -1.68, 2.42, 1.68, 7.74, repro,
2008-11-16,-10.10, -7.69, 7.95, 2.36, 1.65, 7.83, repro,
2008-11-17,-7.26, -7.76, 3.20, 2.33, 1.63, 7.51, repro,
2008-11-18,-7.22, -7.55, 3.28, 2.41, 1.71, 8.05, repro,
2008-11-19,-7.49, -7.77, 2.38, 2.42, 1.69, 8.17, repro,
2008-11-20,-6.22, -9.01, 9.26, 2.33, 1.63, 7.56, repro,
2008-11-21,-5.86, -8.43, 6.09, 2.44, 1.7, 8.09, repro,
2008-11-22,-8.85, -9.28, 16.66, 2.4, 1.71, 8.07, repro,
2008-11-23,-8.62, -8.87, 8.32, 2.4, 1.68, 8.03, repro,
2008-11-24,-8.89, -8.59, 16.30, 2.45, 1.74, 8.16, repro,
2008-11-25,-9.80, -9.45, 13.36, 2.38, 1.65, 7.81, repro,
2008-11-26,-9.39, -9.09, 9.57, 2.29, 1.61, 7.42, repro,
2008-11-27,-9.90, -7.68, 4.40, 2.34, 1.65, 7.64, repro,
2008-11-28,-10.51, -8.28, 14.46, 2.34, 1.64, 7.72, repro,
2008-11-29,-10.23, -9.18, 7.00, 2.44, 1.71, 8.13, repro,
2008-11-30,-10.19, -8.89, 7.55, 2.23, 1.57, 7.26, repro,
2008-12-01,-9.86, -8.87, 8.94, 2.19, 1.56, 7.09, repro,
2008-12-02,-8.99, -9.44, 12.54, 2.37, 1.68, 7.8, repro,
2008-12-03,-10.32, -12.18, 5.77, 2.26, 1.6, 7.44, repro,
2008-12-04,-9.14, -7.19, 6.31, 2.48, 1.69, 8.02, repro,
2008-12-05,-10.73, -9.41, 9.58, 2.39, 1.71, 7.88, repro,
2008-12-06,-10.18, -9.35, 9.70, 2.61, 1.81, 8.34, repro,
2008-12-07,-9.78, -9.41, 15.32, 2.69, 1.83, 8.4, repro,
2008-12-08,-11.79, -7.96, 11.28, 2.34, 1.65, 7.67, repro,
2008-12-09,-11.47, -8.78, 14.50, 2.34, 1.66, 7.55, repro,
2008-12-10,-10.75, -10.39, 11.69, 2.3, 1.61, 7.48, repro,
2008-12-11,-9.60, -9.69, 8.91, 2.27, 1.59, 7.45, repro,
2008-12-12,-8.37, -9.30, 5.81, 2.74, 1.86, 8.8, repro,
2008-12-13,-10.29, -9.56, 3.25, 2.38, 1.71, 7.93, repro,
2008-12-14,-10.33, -12.35, 1.80, 2.21, 1.55, 7.08, repro,
2008-12-15,-8.54, -7.96, 4.80, 2.22, 1.57, 7.27, repro,
2008-12-16,-10.28, -8.03, 1.97, 2.19, 1.54, 7.05, repro,
2008-12-17,-10.60, -9.99, 5.03, 2.2, 1.57, 7.2, repro,
2008-12-18,-9.48, -11.20, 7.13, 2.18, 1.55, 7.04, repro,
2008-12-19,-10.11, -10.34, 5.17, 2.28, 1.67, 7.27, repro,
2008-12-20,-10.65, -9.91, 7.21, 2.25, 1.6, 7.19, repro,
2008-12-21,-9.01, -9.67, 7.04, 2.25, 1.59, 7.19, repro,
2008-12-22,-9.85, -9.59, 8.21, 2.26, 1.6, 7.25, repro,
2008-12-23,-10.75, -9.55, 18.18, 2.19, 1.56, 7.09, repro,
2008-12-24,-8.82, -9.82, 16.27, 2.19, 1.55, 7.03, repro,
2008-12-25,-11.16, -10.92, 18.57, 2.22, 1.55, 7.11, repro,
2008-12-26,-9.81, -9.43, 13.63, 2.21, 1.55, 7.06, repro,
2008-12-27,-9.24, -9.72, 17.09, 2.2, 1.55, 7.08, repro,
2008-12-28,-10.08, -9.93, 11.91, 2.21, 1.55, 7.07, repro,
2008-12-29,-9.16, -9.73, 10.07, 2.22, 1.56, 7.19, repro,
2008-12-30,-10.25, -10.04, 4.81, 2.22, 1.56, 7.12, repro,
2008-12-31,-9.22, -9.40, 3.33, 2.24, 1.57, 7.23, repro,
2009-01-01,-10.52, -8.57, 11.78, 2.24, 1.58, 7.25, repro,
2009-01-02,-9.38, -9.69, 9.43, 2.22, 1.56, 7.21, repro,
2009-01-03,-10.01, -9.52, 9.26, 2.23, 1.59, 7.34, repro,
2009-01-04,-10.65, -9.68, 14.36, 2.22, 1.57, 7.21, repro,
2009-01-05,-10.79, -8.63, 12.92, 2.28, 1.61, 7.24, repro,
2009-01-06,-9.09, -10.13, 8.44, 2.29, 1.6, 7.33, repro,
2009-01-07,-10.09, -10.26, 9.49, 2.2, 1.55, 7.06, repro,
2009-01-08,-10.39, -11.05, 12.70, 2.27, 1.61, 7.38, repro,
2009-01-09,-11.07, -11.32, 2.77, 2.28, 1.63, 7.4, repro,
2009-01-10,-10.06, -11.38, 2.25, 2.23, 1.6, 7.38, repro,
2009-01-11,-10.23, -9.87, 1.57, 2.33, 1.66, 7.98, repro,
2009-01-12,-9.73, -9.14, 9.96, 2.34, 1.71, 7.82, repro,
2009-01-13,-9.97, -9.08, 6.70, 2.3, 1.7, 7.76, repro,
2009-01-14,-11.88, -11.70, 14.21, 2.23, 1.6, 7.39, repro,
2009-01-15,-10.86, -10.82, 8.44, 2.24, 1.59, 7.36, repro,
2009-01-16,-8.74, -12.06, 6.77, 2.25, 1.59, 7.34, repro,
2009-01-17,-9.03, -9.87, 9.36, 2.36, 1.72, 7.87, repro,
2009-01-18,-10.20, -8.16, 9.81, 2.47, 1.84, 8.54, repro,
2009-01-19,-9.49, -10.12, 5.59, 2.37, 1.76, 8.07, repro,
2009-01-20,-8.90, -11.91, 0.51, 2.38, 1.77, 8.08, repro,
2009-01-21,-7.43, -12.83, -0.07, 2.34, 1.72, 7.81, repro,
2009-01-22,-9.90, -11.39, 4.56, 2.23, 1.59, 7.36, repro,
2009-01-23,-8.18, -10.70, -0.90, 2.42, 1.8, 8.44, repro,
2009-01-24,-7.67, -9.87, 8.78, 2.28, 1.66, 7.52, repro,
2009-01-25,-9.15, -9.84, 7.76, 2.24, 1.58, 7.26, repro,
2009-01-26,-8.95, -9.43, 7.13, 2.22, 1.57, 7.22, repro,
2009-01-27,-6.61, -11.34, 9.41, 2.23, 1.58, 7.23, repro,
2009-01-28,-8.60, -10.16, 13.05, 2.22, 1.56, 7.22, repro,
2009-01-29,-10.13, -10.70, 10.01, 2.22, 1.54, 7.09, repro,
2009-01-30,-8.63, -12.01, 8.44, 2.23, 1.57, 7.2, repro,
2009-01-31,-8.93, -12.29, 18.13, 2.22, 1.56, 7.1, repro,
2009-02-01,-7.98, -10.69, 7.59, 2.21, 1.55, 7.09, repro,
2009-02-02,-8.31, -11.40, 8.18, 2.23, 1.55, 7.14, repro,
2009-02-03,-10.00, -12.18, 11.07, 2.22, 1.55, 7.11, repro,
2009-02-04,-8.43, -12.12, 13.16, 2.23, 1.56, 7.06, repro,
2009-02-05,-8.39, -11.41, 15.67, 2.25, 1.56, 7.12, repro,
2009-02-06,-8.81, -12.04, 11.13, 2.31, 1.62, 7.33, repro,
2009-02-07,-9.58, -12.62, 7.37, 2.28, 1.57, 7.19, repro,
2009-02-08,-10.05, -12.54, 12.56, 2.29, 1.58, 7.21, repro,
2009-02-09,-8.77, -11.94, 15.44, 2.26, 1.56, 7.13, repro,
2009-02-10,-9.03, -11.68, 15.19, 2.2, 1.54, 7.04, repro,
2009-02-11,-11.56, -11.46, 11.27, 2.32, 1.6, 7.26, repro,
2009-02-12,-8.41, -11.31, 11.39, 2.27, 1.6, 7.25, repro,
2009-02-13,-9.58, -12.36, 4.83, 2.34, 1.62, 7.35, repro,
2009-02-14,-8.31, -12.36, 6.04, 2.23, 1.55, 7.11, repro,
2009-02-15,-10.27, -11.41, 7.28, 2.26, 1.59, 7.16, repro,
2009-02-16,-10.15, -12.34, 12.19, 2.2, 1.54, 7.05, repro,
2009-02-17,-8.94, -10.90, 13.54, 2.22, 1.57, 7.24, repro,
2009-02-18,-7.53, -12.23, 11.50, 2.22, 1.56, 7.14, repro,
2009-02-19,-9.09, -12.44, -1.05, 2.25, 1.56, 7.17, repro,
2009-02-20,-7.06, -12.00, 6.54, 2.24, 1.56, 7.14, repro,
2009-02-21,-9.05, -12.10, 5.11, 2.2, 1.55, 7.09, repro,
2009-02-22,-10.75, -12.17, 7.91, 2.26, 1.57, 7.14, repro,
2009-02-23,-10.10, -12.42, 10.97, 2.27, 1.58, 7.22, repro,
2009-02-24,-9.78, -12.97, 9.28, 2.82, 2.22, 7.83, repro,
2009-02-25,-13.76, -14.50, 4.29, 505.9, 315.21, 591.08, repro,
2009-02-26,-9.74, -12.54, 16.78, 2.27, 1.57, 7.15, repro,
2009-02-27,-11.67, -12.98, 7.18, 2.27, 1.57, 7.15, repro,
2009-02-28,-10.77, -14.51, -1.84, 2.21, 1.56, 7.1, repro,
2009-03-01,-8.81, -13.53, 4.73, 2.23, 1.56, 7.15, repro,
2009-03-02,-8.80, -10.81, 16.96, 2.24, 1.56, 7.17, repro,
2009-03-03,-10.42, -12.57, 4.85, 2.26, 1.6, 7.26, repro,
2009-03-04,-9.08, -11.17, 9.74, 2.22, 1.55, 7.11, repro,
2009-03-05,-6.79, -14.80, 5.38, 2.22, 1.55, 7.09, repro,
2009-03-06,-8.35, -13.95, -1.40, 2.27, 1.6, 7.26, repro,
2009-03-07,-9.27, -13.92, 3.97, 2.23, 1.56, 7.13, repro,
2009-03-08,-8.46, -13.74, -3.24, 2.22, 1.55, 7.13, repro,
2009-03-09,-9.09, -13.34, -0.61, 2.22, 1.55, 7.1, repro,
2009-03-10,-8.75, -14.17, 3.36, 2.29, 1.6, 7.29, repro,
2009-03-11,-9.15, -14.40, 3.61, 2.21, 1.55, 7.06, repro,
2009-03-12,-10.69, -13.28, 7.31, 2.21, 1.55, 7.09, repro,
2009-03-13,-11.02, -13.46, 7.34, 2.22, 1.55, 7.08, repro,
2009-03-14,-10.24, -14.27, 9.68, 2.22, 1.55, 7.07, repro,
2009-03-15,-8.67, -14.19, 4.92, 2.22, 1.55, 7.07, repro,
2009-03-16,-8.44, -13.01, 1.11, 2.21, 1.54, 7.03, repro,
2009-03-17,-12.69, -13.36, 6.48, 2.22, 1.55, 7.04, repro,
2009-03-18,-11.37, -12.80, 2.63, 2.22, 1.55, 7.07, repro,
2009-03-19,-8.59, -14.72, 1.28, 2.21, 1.55, 7.05, repro,
2009-03-20,-11.82, -12.15, -3.59, 2.22, 1.56, 7.09, repro,
2009-03-21,-10.27, -13.41, 8.37, 2.22, 1.54, 7.05, repro,
2009-03-22,-10.25, -14.00, 5.71, 2.22, 1.55, 7.1, repro,
2009-03-23,-11.32, -13.49, 7.11, 2.22, 1.55, 7.08, repro,
2009-03-24,-10.82, -13.62, 8.69, 2.21, 1.55, 7.08, repro,
2009-03-25,-11.26, -13.89, 6.35, 2.22, 1.56, 7.06, repro,
2009-03-26,-12.20, -13.41, 11.97, 2.21, 1.55, 7.07, repro,
2009-03-27,-10.08, -13.64, 6.81, 2.23, 1.56, 7.19, repro,
2009-03-28,-10.69, -13.69, 6.36, 2.22, 1.57, 7.21, repro,
2009-03-29,-11.40, -13.74, 10.74, 2.23, 1.58, 7.27, repro,
2009-03-30,-12.64, -12.88, 9.98, 2.23, 1.57, 7.21, repro,
2009-03-31,-12.73, -13.38, 8.04, 2.23, 1.57, 7.2, repro,
2009-04-01,-10.85, -12.96, 5.18, 2.22, 1.56, 7.15, repro,
2009-04-02,-12.06, -12.38, 7.31, 2.3, 1.61, 7.35, repro,
2009-04-03,-11.98, -13.52, 6.56, 2.29, 1.61, 7.36, repro,
2009-04-04,-10.71, -11.74, 9.49, 2.23, 1.57, 7.23, repro,
