PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P067
Station name, CleggRanchCS2004
Begin Date, 2004-01-14
End Date, 2026-04-01
Release Date, 2026-04-02
Source file, P067.cwu.igs14.pos
Offset from source file, 245.54 mm North, -255.33 mm East, -10.97 mm Vertical
Reference position, 35.5517532665 North Latitude, -121.0029613705 East Longitude, 107.00063 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2004-03-27,22.28, -2.38, 1.97, 2.16, 1.88, 8.7, repro,
2004-03-28,27.77, -0.19, 6.37, 2.11, 1.77, 8.28, repro,
2004-03-29,25.56, 0.70, -0.04, 2.19, 1.96, 8.93, repro,
2004-03-30,25.30, -2.30, 0.46, 2.11, 1.84, 8.45, repro,
2004-03-31,26.88, -0.18, 4.43, 2.04, 1.72, 7.96, repro,
2004-04-01,24.66, -3.06, 1.84, 2.2, 1.9, 8.42, repro,
2004-04-02,25.41, -1.79, 6.20, 2.04, 1.73, 7.98, repro,
2004-04-03,25.41, -1.56, -3.10, 2.09, 1.83, 8.18, repro,
2004-04-04,25.46, -0.84, 4.73, 2.04, 1.77, 8.11, repro,
2004-04-05,25.75, -1.31, 3.05, 2.12, 1.84, 8.31, repro,
2004-04-06,27.51, -1.78, -4.89, 2.15, 1.89, 8.39, repro,
2004-04-07,25.09, 0.65, -2.51, 2.08, 1.78, 8.12, repro,
2004-04-08,27.32, -1.50, -1.99, 2.01, 1.69, 7.78, repro,
2004-04-09,28.71, -1.10, -2.97, 2.11, 1.84, 8.17, repro,
2004-04-10,28.35, -2.09, -0.93, 2.03, 1.7, 7.85, repro,
2004-04-11,26.54, -2.37, 6.69, 2.1, 1.72, 7.8, repro,
2004-04-12,29.09, -2.49, -2.86, 2.08, 1.76, 8, repro,
2004-04-13,28.20, -2.33, -4.08, 2.1, 1.79, 8.16, repro,
2004-04-14,27.55, -1.93, -6.84, 2.17, 1.9, 8.53, repro,
2004-04-15,27.97, -3.30, 0.94, 2.09, 1.83, 8.23, repro,
2004-04-16,27.59, -2.17, 3.16, 2.07, 1.76, 7.94, repro,
2004-04-17,28.98, -1.68, -6.05, 2.09, 1.69, 8.08, repro,
2004-04-18,29.72, -3.31, 3.73, 2.03, 1.67, 7.79, repro,
2004-04-19,29.83, -1.97, 2.05, 2.12, 1.8, 8.15, repro,
2004-04-20,29.14, -1.63, 6.57, 2.24, 1.95, 8.86, repro,
2004-04-21,28.68, -2.58, 8.96, 2.04, 1.71, 7.91, repro,
2004-04-22,27.73, -2.82, 8.09, 2.1, 1.68, 8.07, repro,
2004-04-23,28.77, -1.38, 12.06, 2.09, 1.69, 8.12, repro,
2004-04-24,29.03, -2.94, -4.46, 2.04, 1.66, 7.75, repro,
2004-04-25,31.31, -1.54, 6.58, 2.11, 1.84, 8.38, repro,
2004-04-26,29.17, -1.12, -0.46, 2.19, 2.01, 8.88, repro,
2004-04-27,29.22, -3.08, 10.32, 2.05, 1.73, 8, repro,
2004-04-28,30.52, -3.42, 4.51, 2.03, 1.69, 7.78, repro,
2004-04-29,28.85, -3.45, 6.64, 2.14, 1.77, 8.43, repro,
2004-04-30,30.34, -3.56, 1.72, 2.08, 1.73, 8.18, repro,
2004-05-01,31.99, -2.99, 5.93, 2.12, 1.79, 8.47, repro,
2004-05-02,29.75, -4.88, 13.11, 2.13, 1.85, 8.75, repro,
2004-05-03,31.12, -1.56, -1.92, 2.14, 1.83, 8.63, repro,
2004-05-04,31.78, -3.26, 12.29, 2.15, 1.79, 8.43, repro,
2004-05-05,30.61, -4.17, 3.81, 2.09, 1.78, 8.05, repro,
2004-05-06,30.10, -4.36, 1.72, 2.13, 1.8, 8.14, repro,
2004-05-07,29.98, -3.95, 11.22, 2.22, 1.94, 8.92, repro,
2004-05-08,30.13, -5.32, 5.18, 2.25, 1.99, 9.18, repro,
2004-05-09,31.94, -4.72, 4.21, 2.18, 1.83, 8.6, repro,
2004-05-10,32.34, -3.87, 4.37, 2.16, 1.81, 8.47, repro,
2004-05-11,32.27, -6.54, 16.08, 2.07, 1.77, 7.95, repro,
2004-05-12,32.24, -3.24, 7.80, 2.1, 1.85, 8.37, repro,
2004-05-13,31.26, -3.35, 9.82, 2.18, 2, 8.89, repro,
2004-05-14,31.09, -4.59, 4.48, 2.14, 1.79, 8.37, repro,
2004-05-15,33.29, -4.41, 5.34, 2.1, 1.81, 8.08, repro,
2004-05-16,31.74, -6.54, 6.05, 2.1, 1.79, 7.93, repro,
