PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P157
Station name, GordaTwo__CN2006
Begin Date, 2006-05-11
End Date, 2026-03-29
Release Date, 2026-03-30
Source file, P157.cwu.igs14.pos
Offset from source file, 158.17 mm North, -155.73 mm East, -6.75 mm Vertical
Reference position, 40.2475471614 North Latitude, -124.3080744946 East Longitude, 695.81478 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-05-11,0.00, 0.00, 0.00, 2.02, 1.55, 7.19, repro,
2006-05-12,1.61, -0.59, -8.01, 2.06, 1.59, 7.25, repro,
2006-05-13,1.46, -1.07, -6.34, 2.02, 1.55, 7.16, repro,
2006-05-14,2.23, -0.12, -5.78, 2.04, 1.55, 7.21, repro,
2006-05-15,1.46, -0.61, -9.29, 2.04, 1.54, 7.21, repro,
2006-05-16,2.39, -0.57, -6.19, 2.04, 1.59, 7.37, repro,
2006-05-17,2.55, -0.44, -0.56, 2.04, 1.59, 7.36, repro,
2006-05-18,2.00, -0.96, 2.10, 2.03, 1.55, 7.17, repro,
2006-05-19,2.12, -1.95, -3.60, 2.1, 1.57, 7.26, repro,
2006-05-20,0.43, -3.05, -3.89, 2.1, 1.56, 7.27, repro,
2006-05-21,3.47, -0.91, 3.41, 2.09, 1.56, 7.28, repro,
2006-05-22,1.81, -2.31, 3.84, 2.08, 1.58, 7.31, repro,
2006-05-23,7.00, 1.48, -14.82, 2.1, 1.58, 7.3, repro,
2006-05-24,4.40, -0.62, -5.45, 2.09, 1.59, 7.31, repro,
2006-05-25,2.20, -1.49, -11.33, 2.2, 1.65, 7.69, repro,
2006-05-26,2.47, -1.57, -3.83, 2.15, 1.61, 7.54, repro,
2006-05-27,3.53, -1.54, -9.06, 2.08, 1.57, 7.29, repro,
2006-05-28,3.89, -2.05, -8.34, 2.09, 1.58, 7.31, repro,
2006-05-29,2.61, -1.23, -8.24, 2.09, 1.58, 7.3, repro,
2006-05-30,3.63, -2.21, -5.83, 2.15, 1.62, 7.48, repro,
2006-05-31,2.51, -1.51, -7.96, 2.15, 1.6, 7.48, repro,
2006-06-01,2.43, -1.93, -5.49, 2.17, 1.64, 7.59, repro,
2006-06-02,4.18, -3.38, -1.97, 2.25, 1.68, 7.87, repro,
2006-06-03,2.59, -1.04, -4.43, 2.2, 1.65, 7.74, repro,
2006-06-04,5.08, -1.41, -7.52, 2.14, 1.61, 7.5, repro,
2006-06-05,2.58, -2.07, -0.97, 2.14, 1.6, 7.49, repro,
2006-06-06,0.85, -3.52, 6.90, 2.15, 1.59, 7.45, repro,
2006-06-07,2.04, -2.55, -2.10, 2.15, 1.59, 7.45, repro,
2006-06-08,3.97, -2.87, -9.81, 2.1, 1.59, 7.35, repro,
2006-06-09,3.04, -2.17, 0.18, 2.13, 1.62, 7.51, repro,
2006-06-10,2.82, -2.66, -3.98, 2.07, 1.58, 7.25, repro,
2006-06-11,2.90, -3.70, -0.76, 2.11, 1.6, 7.44, repro,
2006-06-12,2.86, -1.97, 0.12, 2.16, 1.67, 7.63, repro,
2006-06-13,3.67, -2.61, -5.23, 2.15, 1.61, 7.5, repro,
2006-06-14,4.85, -2.92, -4.11, 2.1, 1.59, 7.35, repro,
2006-06-15,2.52, -2.39, -1.63, 2.09, 1.58, 7.31, repro,
2006-06-16,1.93, -3.49, -1.22, 2.07, 1.57, 7.25, repro,
2006-06-17,4.22, -2.19, 0.11, 2.08, 1.56, 7.25, repro,
2006-06-18,1.08, -3.26, 10.58, 2.11, 1.62, 7.54, repro,
2006-06-19,4.51, -3.60, -3.17, 2.12, 1.62, 7.57, repro,
2006-06-20,3.49, -3.33, -2.60, 2.11, 1.62, 7.54, repro,
2006-06-21,9.06, -4.75, -7.59, 2.1, 1.62, 7.52, repro,
2006-06-22,2.28, -4.06, -9.73, 2.09, 1.61, 7.44, repro,
2006-06-23,4.02, -3.97, -5.50, 2.1, 1.62, 7.53, repro,
2006-06-24,3.53, -4.55, -1.71, 2.12, 1.62, 7.55, repro,
2006-06-25,3.29, -3.21, -8.28, 2.14, 1.69, 7.71, repro,
2006-06-26,4.43, -4.35, -1.26, 2.14, 1.69, 7.74, repro,
2006-06-27,1.97, -4.73, -2.29, 2.16, 1.69, 7.71, repro,
2006-06-28,3.78, -3.95, 1.64, 2.11, 1.62, 7.5, repro,
2006-06-29,5.04, -4.53, 1.94, 2.04, 1.59, 7.37, repro,
2006-06-30,4.67, -4.95, -3.63, 2.08, 1.58, 7.4, repro,
2006-07-01,1.36, -5.49, -0.63, 2.08, 1.59, 7.42, repro,
2006-07-02,4.90, -6.03, -1.91, 2.11, 1.69, 7.75, repro,
2006-07-03,5.12, -5.53, -5.61, 2.07, 1.58, 7.41, repro,
2006-07-04,3.97, -5.17, -6.20, 2.07, 1.59, 7.41, repro,
2006-07-05,3.65, -5.84, -5.81, 2.07, 1.58, 7.35, repro,
2006-07-06,1.35, -7.37, -12.62, 2.1, 1.58, 7.42, repro,
2006-07-07,3.72, -5.88, -5.73, 2.09, 1.6, 7.48, repro,
2006-07-08,4.12, -5.08, -2.42, 2.09, 1.59, 7.5, repro,
2006-07-09,3.99, -6.02, -0.09, 2.08, 1.59, 7.45, repro,
2006-07-10,3.44, -5.87, -1.46, 2.07, 1.58, 7.38, repro,
2006-07-11,5.27, -6.66, -0.82, 2.08, 1.58, 7.43, repro,
2006-07-12,5.18, -7.46, -4.57, 2.21, 1.72, 7.87, repro,
2006-07-13,5.32, -4.73, -3.18, 2.09, 1.59, 7.48, repro,
2006-07-14,5.49, -5.71, 0.64, 2.08, 1.59, 7.47, repro,
2006-07-15,4.63, -7.08, -4.28, 2.08, 1.59, 7.46, repro,
2006-07-16,5.33, -6.42, -1.76, 2.07, 1.58, 7.41, repro,
2006-07-17,5.07, -5.75, 2.03, 2.11, 1.63, 7.72, repro,
2006-07-18,5.05, -6.31, -2.59, 2.03, 1.55, 7.21, repro,
2006-07-19,5.12, -7.54, -0.77, 2.02, 1.54, 7.2, repro,
2006-07-20,5.03, -7.37, -3.40, 2.02, 1.55, 7.22, repro,
2006-07-21,5.15, -6.13, 1.77, 2.03, 1.54, 7.21, repro,
2006-07-22,6.43, -6.30, 1.85, 2.01, 1.55, 7.18, repro,
2006-07-23,4.57, -6.88, 0.59, 2.04, 1.55, 7.2, repro,
2006-07-24,8.07, -7.79, -3.06, 2, 1.54, 7.12, repro,
2006-07-25,5.55, -8.41, 3.83, 2.05, 1.59, 7.33, repro,
2006-07-26,6.09, -8.61, 2.44, 2.07, 1.56, 7.24, repro,
2006-07-27,6.45, -9.22, -4.38, 2.03, 1.55, 7.23, repro,
2006-07-28,5.98, -7.52, 0.79, 2.02, 1.55, 7.17, repro,
2006-07-29,6.13, -8.77, -9.36, 2.01, 1.55, 7.19, repro,
2006-07-30,2.92, -8.94, 1.30, 2.06, 1.59, 7.36, repro,
2006-07-31,3.94, -9.39, 2.37, 2.01, 1.55, 7.22, repro,
2006-08-01,5.41, -7.37, -4.52, 2.03, 1.55, 7.26, repro,
2006-08-02,7.92, -8.25, 6.72, 2.06, 1.6, 7.51, repro,
2006-08-03,6.62, -7.82, 1.94, 2.09, 1.65, 7.63, repro,
2006-08-04,6.44, -9.06, -0.01, 2.09, 1.62, 7.52, repro,
2006-08-05,6.71, -9.08, -0.58, 2.1, 1.64, 7.64, repro,
2006-08-06,8.03, -8.19, -2.64, 2.07, 1.61, 7.56, repro,
2006-08-07,7.06, -9.09, -1.85, 2.07, 1.61, 7.58, repro,
2006-08-08,7.18, -7.81, -7.20, 2.03, 1.56, 7.23, repro,
2006-08-09,9.84, -6.67, 0.46, 2.06, 1.6, 7.37, repro,
2006-08-10,5.70, -8.47, 3.37, 2.02, 1.55, 7.22, repro,
2006-08-11,5.41, -8.57, 1.41, 2.03, 1.56, 7.25, repro,
2006-08-12,7.08, -8.60, -3.04, 2.02, 1.56, 7.23, repro,
2006-08-13,7.45, -9.44, 1.23, 2.06, 1.61, 7.38, repro,
2006-08-14,6.79, -8.88, 2.64, 2.05, 1.6, 7.32, repro,
2006-08-15,7.79, -8.10, 6.30, 2.13, 1.63, 7.51, repro,
2006-08-16,4.64, -9.65, 2.64, 2.02, 1.55, 7.21, repro,
2006-08-17,8.11, -8.91, 3.32, 2.15, 1.63, 7.57, repro,
2006-08-18,6.72, -9.67, -0.17, 2.1, 1.65, 7.54, repro,
2006-08-19,6.45, -9.04, -2.40, 2.02, 1.55, 7.2, repro,
2006-08-20,7.65, -9.92, 4.01, 2.02, 1.57, 7.2, repro,
2006-08-21,7.68, -9.69, -2.24, 2.02, 1.58, 7.29, repro,
2006-08-22,8.29, -9.40, 0.34, 2.03, 1.58, 7.28, repro,
2006-08-23,5.85, -10.41, 4.67, 2.02, 1.58, 7.28, repro,
2006-08-24,8.66, -9.72, 4.76, 2.02, 1.59, 7.31, repro,
2006-08-25,8.40, -9.70, 3.96, 2.05, 1.63, 7.58, repro,
2006-08-26,6.84, -10.47, 4.45, 2.07, 1.65, 7.67, repro,
2006-08-27,8.38, -10.41, 0.71, 2.11, 1.69, 7.85, repro,
2006-08-28,8.33, -10.12, -1.26, 2.09, 1.66, 7.68, repro,
2006-08-29,7.12, -10.94, 1.30, 2.09, 1.68, 7.74, repro,
2006-08-30,8.83, -9.77, 2.66, 2.09, 1.68, 7.73, repro,
2006-08-31,7.59, -9.47, 1.80, 2.11, 1.68, 7.8, repro,
2006-09-01,8.11, -11.66, -1.91, 2.17, 1.71, 8.03, repro,
2006-09-02,7.79, -12.00, -0.27, 2.1, 1.68, 7.77, repro,
2006-09-03,8.12, -12.08, -5.03, 2.08, 1.67, 7.67, repro,
2006-09-04,9.49, -11.28, -2.35, 2.17, 1.7, 7.91, repro,
2006-09-05,9.15, -11.19, -4.28, 2.16, 1.7, 7.9, repro,
2006-09-06,8.98, -11.71, -7.65, 2.09, 1.67, 7.71, repro,
2006-09-07,7.62, -11.81, 2.91, 2.15, 1.72, 8.08, repro,
2006-09-08,7.77, -11.84, 3.80, 2.15, 1.73, 8.07, repro,
2006-09-09,6.66, -14.11, -8.46, 2.17, 1.74, 7.84, repro,
2006-09-10,7.22, -12.20, -0.14, 2.06, 1.64, 7.48, repro,
2006-09-11,8.88, -11.86, -1.32, 2.05, 1.62, 7.41, repro,
2006-09-12,8.83, -12.83, -1.07, 2.07, 1.64, 7.56, repro,
2006-09-13,8.15, -12.71, 3.19, 2.08, 1.64, 7.52, repro,
2006-09-14,8.73, -14.72, -4.85, 2.16, 1.73, 7.79, repro,
2006-09-15,10.06, -12.54, -2.25, 2.09, 1.62, 7.44, repro,
2006-09-16,10.54, -12.27, -3.80, 2.03, 1.58, 7.28, repro,
2006-09-17,10.15, -11.57, 13.10, 2.06, 1.6, 7.4, repro,
2006-09-18,6.02, -11.98, 4.42, 2.04, 1.62, 7.47, repro,
2006-09-19,10.03, -13.58, -4.28, 2.02, 1.59, 7.31, repro,
2006-09-20,11.48, -12.87, -9.87, 2.02, 1.6, 7.37, repro,
2006-09-21,15.51, -14.34, -9.29, 2.07, 1.63, 7.51, repro,
2006-09-22,13.70, -12.65, 17.94, 2.18, 1.69, 7.76, repro,
2006-09-23,10.06, -12.81, -2.95, 2.14, 1.65, 7.6, repro,
2006-09-24,9.81, -13.34, 1.63, 2.19, 1.69, 7.8, repro,
2006-09-25,10.47, -12.99, 0.47, 2.15, 1.66, 7.67, repro,
2006-09-26,9.44, -13.08, -1.65, 2.13, 1.67, 7.55, repro,
2006-09-27,10.08, -13.40, -2.08, 2.2, 1.72, 7.82, repro,
2006-09-28,9.87, -13.84, 3.25, 2.12, 1.64, 7.57, repro,
2006-09-29,9.75, -13.60, 4.51, 2.15, 1.69, 7.66, repro,
2006-09-30,10.70, -13.52, 5.70, 2.08, 1.66, 7.64, repro,
2006-10-01,11.11, -14.41, 4.40, 2.09, 1.65, 7.68, repro,
2006-10-02,10.35, -14.80, 1.67, 2.11, 1.68, 7.53, repro,
2006-10-03,9.93, -13.46, 1.14, 2.22, 1.74, 7.9, repro,
2006-10-04,10.68, -14.64, 1.24, 2.1, 1.63, 7.49, repro,
2006-10-05,11.14, -14.57, 4.64, 2.05, 1.61, 7.41, repro,
2006-10-06,11.36, -13.79, -3.85, 2.06, 1.61, 7.45, repro,
2006-10-07,15.56, -13.12, -11.37, 2.19, 1.78, 8.03, repro,
2006-10-08,9.05, -14.27, -6.92, 2.09, 1.64, 7.52, repro,
2006-10-09,9.95, -15.26, -2.19, 2.1, 1.66, 7.56, repro,
2006-10-10,10.40, -15.19, -1.92, 2.1, 1.65, 7.65, repro,
2006-10-11,10.45, -13.63, 5.04, 2.09, 1.65, 7.66, repro,
2006-10-12,10.43, -14.62, 5.76, 2.15, 1.67, 7.69, repro,
2006-10-13,9.54, -14.98, 2.94, 2.06, 1.6, 7.34, repro,
2006-10-14,10.74, -15.36, 2.43, 2.1, 1.66, 7.72, repro,
2006-10-15,9.11, -15.15, 10.06, 2.07, 1.65, 7.61, repro,
2006-10-16,11.00, -13.66, 8.97, 2.11, 1.64, 7.67, repro,
2006-10-17,10.82, -15.04, -0.93, 2.25, 1.68, 8.16, repro,
2006-10-18,9.39, -14.66, 2.63, 2.07, 1.65, 7.61, repro,
2006-10-19,14.72, -13.55, -0.75, 2.24, 1.68, 8.06, repro,
2006-10-20,12.47, -13.87, -7.40, 2.35, 1.86, 8.94, repro,
2006-10-21,9.40, -16.28, 4.30, 2.35, 1.8, 8.42, repro,
2006-10-22,11.12, -15.80, -5.02, 2.16, 1.67, 7.97, repro,
2006-10-23,10.75, -16.17, -2.87, 2.14, 1.69, 7.82, repro,
2006-10-24,11.23, -15.43, -3.95, 2.26, 1.72, 8.13, repro,
2006-10-25,12.76, -15.30, 5.03, 2.29, 1.75, 8.35, repro,
2006-10-26,11.49, -14.91, -3.50, 2.11, 1.71, 7.86, repro,
2006-10-27,11.56, -15.29, -2.33, 2.1, 1.7, 7.73, repro,
2006-10-28,10.40, -16.05, -0.81, 2.33, 1.86, 8.63, repro,
2006-10-29,10.20, -16.17, 1.98, 2.05, 1.64, 7.54, repro,
2006-10-30,8.29, -15.69, 5.53, 2.04, 1.64, 7.56, repro,
2006-10-31,10.71, -16.76, -0.51, 2.16, 1.68, 8.01, repro,
2006-11-01,12.94, -17.41, 1.02, 2.14, 1.74, 7.92, repro,
2006-11-02,13.92, -18.16, 5.33, 2.04, 1.61, 7.49, repro,
2006-11-03,13.98, -14.42, 0.85, 2.07, 1.65, 7.61, repro,
2006-11-04,13.22, -16.81, -5.55, 2.16, 1.74, 7.93, repro,
2006-11-05,11.82, -16.85, -4.72, 2.15, 1.71, 7.97, repro,
2006-11-06,12.46, -16.64, -7.94, 2.04, 1.62, 7.51, repro,
2006-11-07,13.74, -16.39, -7.13, 2.18, 1.73, 7.88, repro,
2006-11-08,12.12, -16.45, 6.66, 2.17, 1.69, 7.87, repro,
2006-11-09,12.22, -16.24, -3.51, 2.17, 1.74, 7.94, repro,
2006-11-10,12.12, -17.11, -1.60, 2.09, 1.62, 7.56, repro,
2006-11-11,12.17, -16.70, -8.61, 2.13, 1.66, 7.68, repro,
2006-11-12,11.69, -16.35, -8.04, 2.18, 1.71, 7.76, repro,
2006-11-13,13.40, -19.10, 7.41, 2.14, 1.68, 7.61, repro,
2006-11-14,12.45, -17.29, 2.56, 2.01, 1.59, 7.28, repro,
2006-11-15,13.00, -17.44, -5.90, 1.99, 1.59, 7.28, repro,
2006-11-16,11.03, -17.89, 1.70, 2.01, 1.59, 7.3, repro,
2006-11-17,13.48, -17.63, -1.48, 2, 1.58, 7.23, repro,
2006-11-18,14.48, -17.50, -10.60, 2, 1.58, 7.2, repro,
2006-11-19,14.16, -18.03, -7.32, 1.99, 1.58, 7.19, repro,
2006-11-20,13.09, -17.16, -4.24, 2.07, 1.6, 7.5, repro,
2006-11-21,13.70, -18.47, -0.97, 2.01, 1.59, 7.3, repro,
2006-11-22,14.06, -17.34, -1.77, 2.01, 1.59, 7.28, repro,
2006-11-23,12.58, -17.29, -6.52, 2.03, 1.62, 7.46, repro,
2006-11-24,12.22, -19.10, -11.73, 2.09, 1.67, 7.7, repro,
2006-11-25,12.29, -18.78, -12.94, 2.07, 1.65, 7.49, repro,
2006-11-26,12.66, -17.54, -9.11, 2.14, 1.68, 7.77, repro,
2006-11-27,11.89, -18.63, -7.51, 2.05, 1.61, 7.35, repro,
2006-11-28,10.28, -18.22, -5.24, 2, 1.6, 7.28, repro,
2006-11-29,14.54, -17.72, -6.41, 2.01, 1.59, 7.28, repro,
2006-11-30,13.20, -17.95, -8.19, 1.98, 1.59, 7.24, repro,
2006-12-01,17.16, -16.90, -17.35, 1.98, 1.58, 7.21, repro,
2006-12-02,13.91, -17.86, -10.38, 2.04, 1.61, 7.36, repro,
2006-12-03,13.79, -18.57, -5.19, 2.01, 1.6, 7.3, repro,
2006-12-04,13.12, -18.47, -12.02, 2.05, 1.62, 7.39, repro,
2006-12-05,13.48, -18.51, -10.14, 2.01, 1.66, 7.4, repro,
2006-12-06,14.55, -19.86, -6.76, 2.07, 1.72, 7.59, repro,
2006-12-07,14.50, -19.78, -7.45, 2.02, 1.65, 7.38, repro,
2006-12-08,14.07, -19.83, -2.74, 2.17, 1.75, 7.93, repro,
2006-12-09,15.68, -19.88, -5.55, 2.15, 1.82, 8, repro,
2006-12-10,16.02, -19.41, -3.94, 2.08, 1.7, 7.58, repro,
2006-12-11,15.92, -20.05, -8.78, 1.99, 1.61, 7.26, repro,
2006-12-12,15.10, -19.92, -11.23, 2.06, 1.68, 7.49, repro,
2006-12-13,14.59, -20.72, -11.60, 2.02, 1.67, 7.43, repro,
2006-12-14,15.49, -19.02, -7.61, 2.01, 1.63, 7.4, repro,
2006-12-15,13.82, -21.40, -2.87, 2.11, 1.76, 7.88, repro,
2006-12-16,14.31, -21.17, -6.30, 2.06, 1.69, 7.45, repro,
2006-12-17,13.24, -20.18, -13.56, 2.08, 1.78, 7.82, repro,
2006-12-18,15.49, -19.57, -10.23, 2.18, 1.87, 8.23, repro,
2006-12-19,15.22, -20.71, -2.14, 2.13, 1.86, 8.11, repro,
2006-12-20,16.49, -20.69, -6.94, 2.19, 1.89, 8.1, repro,
2006-12-21,16.58, -20.76, -15.64, 2.01, 1.72, 7.51, repro,
2006-12-22,14.85, -20.65, -4.44, 2.14, 1.88, 8.3, repro,
2006-12-23,15.66, -21.22, -8.77, 2.06, 1.72, 7.72, repro,
2006-12-24,16.79, -21.96, -9.48, 2, 1.63, 7.35, repro,
2006-12-25,16.78, -19.32, -4.33, 2.06, 1.75, 7.66, repro,
2006-12-26,16.33, -22.62, -3.86, 2.04, 1.7, 7.53, repro,
2006-12-27,13.15, -23.81, -6.01, 2.11, 1.77, 7.94, repro,
2006-12-28,14.60, -20.99, -3.43, 2.3, 2.04, 8.86, repro,
2006-12-29,15.73, -22.96, -15.90, 2.22, 1.89, 8.38, repro,
2006-12-30,15.87, -22.10, -8.62, 2.06, 1.72, 7.66, repro,
2006-12-31,16.08, -19.69, -5.80, 2.35, 2.11, 9.27, repro,
2007-01-01,16.36, -20.54, -7.46, 2.28, 2.02, 8.73, repro,
2007-01-02,15.28, -21.39, -0.62, 2.16, 1.9, 8.26, repro,
2007-01-03,17.64, -22.53, -3.71, 2.09, 1.83, 7.96, repro,
2007-01-04,15.77, -22.43, -2.44, 2.03, 1.7, 7.58, repro,
2007-01-05,17.05, -22.69, -14.14, 2.03, 1.68, 7.48, repro,
2007-01-06,15.99, -21.56, -10.11, 2.05, 1.75, 7.71, repro,
2007-01-07,16.76, -20.64, -11.30, 2.02, 1.63, 7.36, repro,
2007-01-08,14.52, -20.89, -18.82, 2.06, 1.68, 7.57, repro,
2007-01-09,15.20, -21.31, -10.59, 2.03, 1.64, 7.38, repro,
2007-01-10,16.79, -22.67, -13.77, 2.11, 1.74, 7.65, repro,
2007-01-11,16.99, -22.30, -9.77, 2.09, 1.63, 7.43, repro,
2007-01-12,17.66, -21.59, -14.48, 2, 1.59, 7.21, repro,
2007-01-13,17.88, -21.48, -11.94, 1.96, 1.57, 7.09, repro,
2007-01-14,18.68, -21.88, -17.86, 1.96, 1.57, 7.09, repro,
2007-01-15,17.51, -22.53, -14.86, 1.96, 1.56, 7.13, repro,
2007-01-16,17.70, -23.14, -11.44, 2, 1.58, 7.16, repro,
2007-01-17,17.30, -22.75, -9.27, 2, 1.6, 7.21, repro,
2007-01-18,21.48, -21.02, -22.40, 2.04, 1.65, 7.4, repro,
2007-01-19,17.95, -21.99, -15.20, 2.06, 1.65, 7.64, repro,
2007-01-20,18.67, -22.79, -5.02, 2.05, 1.62, 7.53, repro,
2007-01-21,20.36, -21.53, -10.96, 1.96, 1.56, 7.07, repro,
2007-01-22,18.63, -21.34, -9.44, 1.96, 1.56, 7.03, repro,
2007-01-23,17.46, -22.26, -13.88, 1.95, 1.56, 6.99, repro,
2007-01-24,16.88, -23.08, -13.49, 1.97, 1.56, 7.06, repro,
2007-01-25,16.49, -24.26, -11.92, 2.01, 1.61, 7.22, repro,
2007-01-26,16.98, -23.72, -6.25, 1.95, 1.56, 7, repro,
2007-01-27,16.58, -23.55, -11.20, 1.94, 1.55, 6.97, repro,
2007-01-28,17.16, -23.13, -9.88, 1.96, 1.55, 6.97, repro,
2007-01-29,17.26, -22.38, -11.14, 1.95, 1.56, 6.94, repro,
2007-01-30,16.85, -23.62, -7.44, 1.95, 1.56, 6.96, repro,
2007-01-31,15.95, -23.52, -4.69, 1.95, 1.55, 6.99, repro,
2007-02-01,16.25, -22.63, -6.07, 1.98, 1.59, 7.14, repro,
2007-02-02,16.90, -22.86, -10.16, 1.98, 1.57, 7.09, repro,
2007-02-03,17.26, -23.35, -8.77, 1.99, 1.58, 7.11, repro,
2007-02-04,16.87, -23.32, -7.98, 1.96, 1.56, 6.97, repro,
2007-02-05,16.62, -22.90, -8.68, 1.95, 1.56, 7.02, repro,
2007-02-06,16.82, -26.26, -10.43, 1.99, 1.57, 7.11, repro,
2007-02-07,19.72, -24.08, -15.23, 1.98, 1.62, 7.2, repro,
2007-02-08,18.70, -23.92, -11.12, 2.03, 1.62, 7.3, repro,
2007-02-09,20.37, -23.30, -12.61, 2, 1.61, 7.19, repro,
2007-02-10,18.83, -22.47, -11.02, 2.02, 1.61, 7.2, repro,
2007-02-11,18.93, -24.32, -2.59, 2.02, 1.61, 7.19, repro,
2007-02-12,18.56, -24.95, -12.97, 1.96, 1.56, 6.98, repro,
2007-02-13,19.21, -24.24, -14.91, 1.94, 1.56, 6.97, repro,
2007-02-14,17.08, -23.34, -13.90, 1.96, 1.57, 7, repro,
2007-02-15,18.07, -23.17, -8.95, 1.97, 1.57, 6.99, repro,
2007-02-16,18.98, -23.33, -9.79, 1.97, 1.57, 7.05, repro,
2007-02-17,18.03, -22.88, -6.76, 2.02, 1.62, 7.23, repro,
2007-02-18,17.15, -24.02, -10.14, 1.94, 1.56, 7.07, repro,
2007-02-19,17.88, -24.71, -6.22, 1.95, 1.57, 7.05, repro,
2007-02-20,17.85, -24.75, -5.65, 1.96, 1.57, 7.03, repro,
2007-02-21,18.48, -23.59, -3.35, 1.97, 1.57, 7.06, repro,
2007-02-22,13.81, -25.37, -14.82, 1.98, 1.57, 7.08, repro,
2007-02-23,17.91, -24.73, -3.93, 2.23, 1.73, 7.91, repro,
2007-02-24,19.68, -25.37, -9.97, 1.94, 1.57, 7.05, repro,
2007-02-25,19.35, -24.80, -2.52, 1.96, 1.57, 7.07, repro,
2007-02-26,18.18, -24.44, -3.74, 1.96, 1.57, 7.05, repro,
2007-02-27,16.70, -22.66, -3.35, 1.97, 1.56, 7.02, repro,
2007-02-28,17.19, -24.06, -4.60, 1.96, 1.56, 7.02, repro,
2007-03-01,18.68, -24.58, -8.01, 2.02, 1.62, 7.28, repro,
2007-03-02,18.04, -24.26, -7.35, 2, 1.62, 7.27, repro,
2007-03-03,18.97, -24.02, -14.09, 1.98, 1.6, 7.16, repro,
2007-03-04,19.48, -25.44, -10.23, 1.99, 1.6, 7.14, repro,
2007-03-05,18.91, -25.45, -2.04, 2, 1.6, 7.15, repro,
2007-03-06,19.76, -25.67, -5.96, 1.99, 1.6, 7.18, repro,
2007-03-07,17.97, -26.89, -2.10, 2.04, 1.65, 7.38, repro,
2007-03-08,19.24, -25.23, -10.19, 1.98, 1.6, 7.17, repro,
2007-03-09,19.44, -25.60, -8.27, 2.03, 1.65, 7.26, repro,
2007-03-10,20.97, -26.18, -7.68, 2.06, 1.64, 7.42, repro,
2007-03-11,19.17, -25.58, -8.72, 2.01, 1.61, 7.25, repro,
2007-03-12,18.02, -25.96, -9.43, 2, 1.6, 7.2, repro,
2007-03-13,16.28, -27.04, -6.63, 1.95, 1.55, 7.04, repro,
2007-03-14,20.28, -24.62, 0.80, 1.96, 1.55, 6.97, repro,
2007-03-15,19.37, -25.09, -2.93, 2.03, 1.63, 7.3, repro,
2007-03-16,19.15, -26.45, -4.88, 2.01, 1.59, 7.19, repro,
2007-03-17,17.34, -26.13, -1.65, 1.98, 1.55, 7.04, repro,
2007-03-18,18.71, -26.15, -2.11, 1.99, 1.59, 7.15, repro,
2007-03-19,19.92, -25.77, -3.93, 2.06, 1.62, 7.21, repro,
2007-03-20,18.87, -27.15, -7.57, 2.04, 1.58, 7.11, repro,
2007-03-21,18.84, -27.00, -4.35, 2.08, 1.62, 7.35, repro,
2007-03-22,22.38, -25.01, -9.91, 1.99, 1.56, 7.1, repro,
2007-03-23,18.46, -28.46, -11.45, 2, 1.59, 7.25, repro,
2007-03-24,17.27, -28.31, -5.95, 1.99, 1.58, 7.16, repro,
2007-03-25,20.26, -26.12, -1.03, 1.97, 1.54, 6.99, repro,
2007-03-26,20.21, -27.48, -3.71, 1.98, 1.55, 7, repro,
2007-03-27,15.95, -27.46, -4.83, 2.02, 1.57, 7.12, repro,
2007-03-28,19.80, -26.02, -5.19, 2.1, 1.6, 7.34, repro,
2007-03-29,19.43, -26.79, -4.97, 2, 1.59, 7.27, repro,
2007-03-30,19.26, -27.62, -5.67, 1.98, 1.55, 7.01, repro,
2007-03-31,19.20, -27.22, -2.22, 1.98, 1.55, 6.98, repro,
2007-04-01,18.00, -27.68, -2.50, 1.98, 1.55, 6.97, repro,
2007-04-02,18.76, -28.49, -3.29, 1.97, 1.55, 6.96, repro,
2007-04-03,19.84, -28.53, -7.66, 2.01, 1.59, 7.15, repro,
2007-04-04,19.76, -27.69, -11.37, 2.07, 1.65, 7.36, repro,
2007-04-05,19.51, -27.86, -7.05, 2.09, 1.69, 7.45, repro,
2007-04-06,19.77, -28.01, -6.73, 2.07, 1.67, 7.42, repro,
2007-04-07,20.29, -28.78, -7.24, 2.01, 1.59, 7.13, repro,
2007-04-08,19.84, -28.97, -4.55, 1.96, 1.54, 6.92, repro,
2007-04-09,21.02, -28.65, -8.37, 1.99, 1.54, 6.98, repro,
2007-04-10,20.51, -29.07, -6.10, 2.05, 1.58, 7.24, repro,
2007-04-11,19.97, -28.15, -0.97, 2.03, 1.6, 7.18, repro,
2007-04-12,21.14, -28.11, -7.85, 1.98, 1.54, 6.96, repro,
2007-04-13,19.13, -28.32, -3.59, 1.98, 1.54, 6.97, repro,
2007-04-14,21.93, -29.29, -0.18, 2.01, 1.55, 7, repro,
2007-04-15,20.06, -29.57, -4.28, 2, 1.55, 7.06, repro,
2007-04-16,23.92, -28.35, -12.30, 2, 1.55, 7.09, repro,
2007-04-17,20.28, -29.57, -9.68, 1.98, 1.55, 7, repro,
2007-04-18,19.21, -29.27, -6.97, 1.98, 1.55, 6.98, repro,
2007-04-19,21.80, -29.47, -10.75, 1.98, 1.54, 6.95, repro,
