PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P314
Station name, CahtoPeak_CN2004
Begin Date, 2004-08-13
End Date, 2026-03-28
Release Date, 2026-03-29
Source file, P314.cwu.nam14.pos
Offset from source file, 138.86 mm North, -151.93 mm East, -14.92 mm Vertical
Reference position, 39.6856641250 North Latitude, -123.5818494763 East Longitude, 1251.93909 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2004-08-13,0.00, 0.00, 0.00, 2.06, 1.63, 7.37, repro,
2004-08-14,-0.55, -0.61, 6.78, 2.01, 1.59, 7.24, repro,
2004-08-15,-1.05, 0.71, 6.50, 2.01, 1.59, 7.25, repro,
2004-08-16,-0.07, -0.52, 0.01, 2.06, 1.66, 7.41, repro,
2004-08-17,-0.33, -0.35, -0.31, 2.06, 1.64, 7.42, repro,
2004-08-18,0.20, -0.76, 5.28, 2.02, 1.59, 7.24, repro,
2004-08-19,0.46, -0.34, 1.52, 2.02, 1.6, 7.3, repro,
2004-08-20,0.30, 0.14, 4.86, 2.01, 1.59, 7.25, repro,
2004-08-21,0.13, -0.34, 2.57, 2, 1.59, 7.21, repro,
2004-08-22,-0.41, 0.97, 5.70, 2.02, 1.59, 7.24, repro,
2004-08-23,0.40, -1.50, -0.60, 2.05, 1.63, 7.35, repro,
2004-08-24,0.70, -0.52, 6.48, 2.06, 1.64, 7.39, repro,
2004-08-25,0.96, 0.25, -3.42, 2.14, 1.68, 7.6, repro,
2004-08-26,0.22, 0.05, 1.63, 2.1, 1.69, 7.47, repro,
2004-08-27,0.95, -0.89, 0.05, 2.14, 1.66, 7.55, repro,
2004-08-28,0.82, -0.59, -0.07, 2.08, 1.69, 7.5, repro,
2004-08-29,0.70, -1.04, 2.55, 2.19, 1.82, 7.96, repro,
2004-08-30,0.22, -0.88, 4.27, 2.19, 1.82, 7.98, repro,
2004-08-31,0.87, -1.69, 5.59, 2.12, 1.75, 7.76, repro,
2004-09-01,1.33, -1.68, -1.08, 2.07, 1.65, 7.51, repro,
2004-09-02,2.08, -1.24, 0.47, 2.06, 1.63, 7.38, repro,
2004-09-03,-0.84, -2.24, 5.54, 2.08, 1.65, 7.49, repro,
2004-09-04,2.96, -1.31, 5.55, 2.09, 1.65, 7.51, repro,
2004-09-05,1.22, -1.97, 2.78, 2.23, 1.78, 7.93, repro,
2004-09-06,1.18, -1.67, 5.10, 2.03, 1.6, 7.31, repro,
2004-09-07,1.40, -1.34, 1.37, 2.03, 1.59, 7.26, repro,
2004-09-08,1.13, -2.46, -0.44, 2.15, 1.65, 7.49, repro,
2004-09-09,0.81, -1.90, 5.60, 2.24, 1.77, 8.08, repro,
2004-09-10,1.39, -1.36, 1.36, 2.09, 1.65, 7.49, repro,
2004-09-11,1.82, -1.38, 4.83, 2.02, 1.59, 7.26, repro,
2004-09-12,1.37, -2.28, 9.43, 2.02, 1.6, 7.3, repro,
2004-09-13,0.63, -0.39, 4.21, 2.12, 1.64, 7.5, repro,
2004-09-14,1.23, -2.25, 7.43, 2.04, 1.59, 7.27, repro,
2004-09-15,1.43, -1.45, 7.47, 2.07, 1.64, 7.43, repro,
2004-09-16,1.81, -1.40, 0.12, 2.02, 1.6, 7.25, repro,
2004-09-17,-0.10, -3.35, -1.23, 2.06, 1.65, 7.46, repro,
2004-09-18,1.04, -1.47, 1.44, 2.1, 1.68, 7.49, repro,
2004-09-19,1.06, -2.09, 5.35, 2.01, 1.59, 7.19, repro,
2004-09-20,-0.47, -1.34, 3.83, 2.06, 1.63, 7.38, repro,
2004-09-21,2.75, -0.96, 1.13, 2.02, 1.59, 7.18, repro,
2004-09-22,2.81, -2.01, -3.03, 2.13, 1.67, 7.57, repro,
2004-09-23,3.08, -1.72, -0.83, 2.12, 1.66, 7.52, repro,
2004-09-24,2.53, -2.70, 6.27, 2.16, 1.7, 7.71, repro,
2004-09-25,2.22, -3.10, 3.82, 2.06, 1.64, 7.41, repro,
2004-09-26,2.08, -1.98, 0.74, 2.02, 1.6, 7.21, repro,
2004-09-27,2.95, -2.38, 4.65, 2.04, 1.64, 7.34, repro,
2004-09-28,2.16, -3.59, 0.54, 2.01, 1.6, 7.25, repro,
2004-09-29,1.81, -2.67, -1.41, 2, 1.59, 7.19, repro,
2004-09-30,2.02, -2.70, -2.17, 2.01, 1.59, 7.17, repro,
2004-10-01,2.62, -3.01, 0.98, 2.01, 1.59, 7.17, repro,
2004-10-02,3.64, -3.61, -3.19, 2.13, 1.75, 7.89, repro,
2004-10-03,2.92, -3.84, -2.30, 1.99, 1.59, 7.12, repro,
2004-10-04,1.90, -3.43, -3.40, 2.02, 1.64, 7.39, repro,
2004-10-05,1.92, -3.78, -0.61, 2, 1.59, 7.2, repro,
2004-10-06,1.39, -3.04, 7.27, 2.19, 1.71, 7.74, repro,
2004-10-07,2.47, -5.15, 2.39, 2, 1.59, 7.18, repro,
2004-10-08,2.70, -4.24, 2.09, 2.04, 1.64, 7.33, repro,
2004-10-09,1.88, -2.60, 5.95, 2.1, 1.67, 7.57, repro,
2004-10-10,3.21, -4.21, -1.02, 2.04, 1.63, 7.35, repro,
2004-10-11,3.31, -4.28, -1.11, 2.04, 1.63, 7.33, repro,
2004-10-12,2.66, -4.19, -2.82, 2.05, 1.63, 7.33, repro,
2004-10-13,2.74, -4.20, -4.81, 2.08, 1.68, 7.58, repro,
2004-10-14,2.92, -3.55, 0.21, 2, 1.59, 7.2, repro,
2004-10-15,2.84, -4.37, -1.04, 2.07, 1.64, 7.41, repro,
2004-10-16,3.14, -5.27, 2.38, 2.03, 1.64, 7.42, repro,
2004-10-17,3.01, -4.37, 8.62, 2.12, 1.71, 7.66, repro,
2004-10-18,1.92, -4.33, 4.26, 2.08, 1.67, 7.67, repro,
2004-10-19,3.47, -4.26, 1.10, 2.11, 1.68, 7.49, repro,
2004-10-20,3.94, -1.46, 0.14, 2.07, 1.63, 7.3, repro,
2004-10-21,2.47, -4.90, -0.01, 2.11, 1.63, 7.57, repro,
2004-10-22,2.21, -4.34, 0.89, 2.06, 1.6, 7.28, repro,
2004-10-23,4.10, -4.03, 0.41, 2.04, 1.62, 7.36, repro,
2004-10-24,4.34, -4.41, 6.16, 2.06, 1.63, 7.4, repro,
2004-10-25,3.43, -4.69, 5.59, 2.05, 1.62, 7.38, repro,
2004-10-26,3.59, -3.99, 3.77, 2.25, 1.72, 8.02, repro,
2004-10-27,5.07, -4.49, 0.91, 2.16, 1.66, 7.72, repro,
2004-10-28,5.15, -4.90, 1.52, 2.07, 1.67, 7.61, repro,
2004-10-29,4.79, -4.64, -1.94, 2.08, 1.68, 7.64, repro,
2004-10-30,4.92, -4.67, -3.06, 2.21, 1.75, 8.15, repro,
2004-10-31,4.45, -4.20, -2.81, 2.03, 1.62, 7.36, repro,
2004-11-01,4.39, -4.01, -8.84, 2.09, 1.68, 7.58, repro,
2004-11-02,4.95, -4.41, -4.18, 2.07, 1.67, 7.51, repro,
2005-01-01,9.99, -5.85, -12.47, 2.09, 1.62, 7.43, repro,
2005-01-02,8.55, -5.70, -5.55, 2.14, 1.64, 7.46, repro,
2005-01-03,8.62, -9.32, -10.98, 2.18, 1.66, 7.52, repro,
2005-01-04,8.89, -7.78, -12.09, 2.23, 1.73, 7.67, repro,
2005-01-05,11.20, -6.66, -14.56, 2.08, 1.61, 7.38, repro,
2005-01-06,10.40, -8.68, -7.98, 2.19, 1.77, 7.76, repro,
2005-01-07,11.63, -10.60, -9.63, 2.16, 1.71, 7.63, repro,
2005-01-08,8.87, -9.75, -7.00, 2.06, 1.63, 7.36, repro,
2005-01-09,7.43, -6.49, -11.66, 2.04, 1.6, 7.29, repro,
2005-01-10,9.46, -9.43, -9.68, 2.25, 1.86, 8.13, repro,
2005-01-11,10.64, -6.34, -1.67, 2.23, 1.91, 8.15, repro,
2005-01-12,10.39, -7.17, -10.81, 2.22, 1.89, 8.47, repro,
2005-01-13,10.94, -7.44, -10.98, 2.25, 1.86, 8.14, repro,
2005-01-14,9.60, -7.79, -15.22, 2.15, 1.75, 7.66, repro,
2005-01-15,10.49, -9.26, -13.29, 2.3, 1.98, 8.62, repro,
2005-01-16,9.49, -8.80, -14.46, 2.13, 1.69, 7.42, repro,
2005-01-17,11.01, -8.82, -22.20, 2.06, 1.66, 7.32, repro,
2005-01-18,10.52, -8.05, -17.04, 2.09, 1.7, 7.56, repro,
2005-01-19,11.26, -8.78, -14.32, 2.18, 1.71, 7.72, repro,
2005-01-20,11.50, -8.78, -9.74, 2.17, 1.75, 7.73, repro,
2005-01-21,10.14, -8.70, -6.29, 2.1, 1.72, 7.71, repro,
2005-01-22,10.67, -8.61, -4.10, 2.11, 1.79, 7.9, repro,
2005-01-23,9.11, -9.30, -6.89, 2.11, 1.68, 7.5, repro,
2005-01-24,9.74, -8.20, -15.03, 2.06, 1.66, 7.48, repro,
2005-01-25,10.95, -9.59, -2.63, 2.17, 1.84, 8.12, repro,
2005-01-26,9.92, -9.53, -10.70, 2.14, 1.69, 7.47, repro,
2005-01-27,10.29, -10.27, -8.84, 2.03, 1.64, 7.41, repro,
2005-01-28,11.65, -9.17, -14.03, 2.08, 1.73, 7.54, repro,
2005-01-29,8.35, -7.39, -8.25, 1.99, 1.58, 7.09, repro,
2005-01-30,10.43, -9.93, -9.18, 2.04, 1.62, 7.31, repro,
2005-01-31,11.27, -10.34, -8.18, 2.05, 1.62, 7.29, repro,
2005-02-01,10.32, -10.32, -10.89, 2.03, 1.62, 7.3, repro,
2005-02-02,11.11, -9.80, -13.37, 2, 1.58, 7.19, repro,
2005-02-03,10.55, -9.44, -8.41, 2.05, 1.59, 7.26, repro,
2005-02-04,11.11, -10.06, -9.14, 2, 1.57, 7.08, repro,
2005-02-05,10.95, -10.41, -8.83, 2.01, 1.57, 7.12, repro,
2005-02-06,11.44, -10.32, -10.23, 2.08, 1.6, 7.32, repro,
2005-02-07,10.48, -9.73, -10.78, 2, 1.56, 7.08, repro,
2005-02-08,12.41, -10.25, -8.66, 2.03, 1.61, 7.27, repro,
2005-02-09,10.82, -9.66, -5.11, 2.04, 1.61, 7.29, repro,
2005-02-10,10.87, -10.29, -7.13, 2.03, 1.56, 7.13, repro,
2005-02-11,11.11, -11.20, -4.53, 2.03, 1.56, 7.1, repro,
2005-02-12,12.11, -11.29, -9.85, 2.02, 1.56, 7.13, repro,
2005-02-13,11.83, -9.72, -7.93, 2, 1.56, 7.11, repro,
2005-02-14,11.45, -10.23, -2.98, 2, 1.57, 7.12, repro,
2005-02-15,10.94, -11.27, -9.13, 2.03, 1.56, 7.14, repro,
2005-02-16,11.36, -11.18, -10.58, 2.03, 1.57, 7.22, repro,
2005-02-17,11.42, -11.48, -6.36, 2.1, 1.59, 7.31, repro,
2005-02-18,12.23, -11.32, -10.27, 2.02, 1.56, 7.15, repro,
2005-02-19,10.81, -11.80, -7.74, 2, 1.55, 7.07, repro,
2005-02-20,12.09, -10.19, -6.95, 2.01, 1.57, 7.14, repro,
2005-02-21,10.93, -11.77, -4.76, 2.08, 1.62, 7.36, repro,
2005-02-22,11.52, -10.55, -7.92, 2.03, 1.57, 7.16, repro,
2005-02-23,11.01, -11.69, -5.06, 2.07, 1.58, 7.25, repro,
2005-02-24,11.40, -11.10, -9.46, 2.11, 1.62, 7.37, repro,
2005-02-25,11.70, -10.84, -8.61, 2.06, 1.57, 7.19, repro,
2005-02-26,10.96, -11.43, -7.42, 2.07, 1.57, 7.18, repro,
2005-02-27,11.39, -11.20, -3.18, 2.07, 1.58, 7.22, repro,
2005-02-28,11.79, -8.94, -9.12, 2.08, 1.56, 7.21, repro,
2005-03-01,9.80, -11.60, -7.78, 2.08, 1.57, 7.22, repro,
2005-03-02,12.06, -11.46, -2.86, 2.07, 1.57, 7.21, repro,
2005-03-03,13.26, -11.24, -13.15, 2.08, 1.58, 7.22, repro,
2005-03-04,11.52, -11.78, -7.49, 2.15, 1.6, 7.39, repro,
2005-03-05,12.72, -12.12, -13.62, 2.08, 1.56, 7.2, repro,
2005-03-06,11.64, -11.55, -7.47, 2.08, 1.57, 7.2, repro,
2005-03-07,12.35, -11.02, -5.64, 2.08, 1.57, 7.24, repro,
2005-03-08,12.18, -10.82, -9.33, 2.08, 1.58, 7.22, repro,
2005-03-09,13.15, -10.45, -10.93, 2.12, 1.61, 7.42, repro,
2005-03-10,10.90, -10.18, -3.18, 2.09, 1.57, 7.24, repro,
2005-03-11,11.25, -12.70, -3.50, 2.09, 1.57, 7.24, repro,
2005-03-12,11.12, -11.04, -4.26, 2.07, 1.57, 7.21, repro,
2005-03-13,11.33, -11.72, -9.21, 2.09, 1.57, 7.23, repro,
2005-03-14,12.72, -11.85, -10.20, 2.09, 1.58, 7.27, repro,
2005-03-15,13.18, -12.46, -6.92, 2.13, 1.61, 7.45, repro,
2005-03-16,12.32, -12.33, -3.88, 2.12, 1.61, 7.43, repro,
2005-03-17,13.58, -12.43, -7.31, 2.1, 1.58, 7.33, repro,
2005-03-18,12.58, -12.92, -4.85, 2.09, 1.57, 7.26, repro,
2005-03-19,12.12, -11.84, -5.85, 2.33, 1.67, 7.84, repro,
2005-03-20,11.20, -11.24, 7.94, 2.1, 1.59, 7.35, repro,
2005-03-21,13.15, -12.44, -5.36, 2.1, 1.6, 7.36, repro,
2005-03-22,13.57, -11.81, -8.88, 2.09, 1.57, 7.26, repro,
2005-03-23,12.45, -11.69, -5.81, 2.09, 1.58, 7.28, repro,
2005-03-24,11.35, -12.80, 0.84, 2.09, 1.57, 7.27, repro,
2005-03-25,11.24, -13.07, -0.09, 2.09, 1.57, 7.24, repro,
2005-03-26,12.92, -12.31, -6.17, 2.18, 1.62, 7.51, repro,
2005-03-27,13.77, -12.87, -6.90, 2.08, 1.57, 7.21, repro,
2005-03-28,12.57, -12.00, 1.89, 2.08, 1.57, 7.23, repro,
2005-03-29,13.82, -10.84, -2.03, 2.14, 1.63, 7.47, repro,
2005-03-30,13.26, -12.64, 0.63, 2.07, 1.57, 7.18, repro,
2005-03-31,12.61, -13.49, -5.17, 2.14, 1.6, 7.43, repro,
2005-04-01,13.36, -13.17, -7.34, 2.08, 1.57, 7.23, repro,
2005-04-02,13.49, -14.21, -8.18, 2.09, 1.58, 7.27, repro,
2005-04-03,13.82, -12.19, -4.13, 2.16, 1.6, 7.63, repro,
2005-04-04,13.18, -13.03, 1.50, 2.17, 1.59, 7.65, repro,
2005-04-05,12.99, -12.85, 1.27, 2.15, 1.58, 7.6, repro,
2005-04-06,13.28, -14.09, 0.70, 2.2, 1.63, 7.77, repro,
2005-04-07,13.95, -13.07, -0.14, 2.09, 1.57, 7.41, repro,
2005-04-08,15.78, -11.84, 0.77, 2.15, 1.58, 7.58, repro,
2005-04-09,13.15, -13.25, -1.01, 2.24, 1.64, 7.86, repro,
2005-04-10,14.34, -13.42, -2.68, 2.15, 1.58, 7.57, repro,
2005-04-11,14.34, -13.22, -2.61, 2.2, 1.61, 7.72, repro,
2005-04-12,13.17, -14.08, -3.82, 2.12, 1.57, 7.46, repro,
2005-04-13,13.64, -14.36, -4.56, 2.16, 1.57, 7.58, repro,
2005-04-14,14.03, -14.17, -2.75, 2.41, 1.72, 8.01, repro,
2005-04-15,13.25, -14.56, -1.63, 2.24, 1.62, 7.83, repro,
2005-04-16,12.48, -14.60, -1.85, 2.18, 1.63, 7.8, repro,
2005-04-17,12.15, -14.89, 2.22, 2.09, 1.57, 7.2, repro,
2005-04-18,13.97, -14.99, -0.92, 2.15, 1.58, 7.48, repro,
2005-04-19,13.54, -15.12, -5.10, 2.1, 1.57, 7.24, repro,
2005-04-20,13.57, -14.62, -0.62, 2.3, 1.66, 8.01, repro,
2005-04-21,13.71, -13.56, -2.93, 2.22, 1.63, 7.77, repro,
2005-04-22,14.62, -15.58, -2.97, 2.09, 1.57, 7.19, repro,
2005-04-23,13.96, -15.73, 3.05, 2.15, 1.58, 7.51, repro,
2005-04-24,14.50, -15.17, -1.03, 2.25, 1.68, 7.89, repro,
2005-04-25,13.44, -14.93, -1.50, 2.15, 1.59, 7.6, repro,
2005-04-26,13.56, -15.84, -6.71, 2.16, 1.59, 7.62, repro,
2005-04-27,14.96, -16.04, -9.95, 2.1, 1.57, 7.23, repro,
2005-04-28,14.31, -15.90, -3.41, 2.13, 1.62, 7.38, repro,
2005-04-29,14.21, -15.95, -5.64, 2.09, 1.57, 7.22, repro,
2005-04-30,14.21, -14.93, -4.18, 2.15, 1.58, 7.57, repro,
2005-05-01,12.87, -15.94, -1.24, 2.14, 1.58, 7.57, repro,
2005-05-02,15.07, -15.50, -0.68, 2.11, 1.57, 7.27, repro,
2005-05-03,15.18, -16.42, -3.71, 2.1, 1.61, 7.41, repro,
2005-05-04,15.65, -15.19, -2.91, 2.09, 1.58, 7.26, repro,
2005-05-05,14.49, -14.73, 0.53, 2.08, 1.57, 7.22, repro,
2005-05-06,13.85, -15.83, -4.67, 2.08, 1.55, 7.22, repro,
2005-05-07,14.87, -15.34, 1.58, 2.08, 1.57, 7.25, repro,
2005-05-08,15.53, -14.81, -6.46, 2.09, 1.57, 7.24, repro,
2005-05-09,13.80, -14.71, -4.97, 2.09, 1.58, 7.25, repro,
2005-05-10,14.73, -15.44, -2.91, 2.14, 1.62, 7.51, repro,
2005-05-11,15.57, -17.05, -7.95, 2.19, 1.66, 7.69, repro,
2005-05-12,15.88, -16.79, -11.65, 2.16, 1.65, 7.7, repro,
2005-05-13,16.49, -16.65, -12.42, 2.24, 1.72, 7.85, repro,
2005-05-14,15.36, -17.30, -5.44, 2.14, 1.68, 7.55, repro,
2005-05-15,15.37, -17.39, 1.39, 2.12, 1.64, 7.42, repro,
2005-05-16,15.57, -15.84, -1.66, 2.1, 1.63, 7.34, repro,
2005-05-17,15.03, -16.26, -0.19, 2.17, 1.63, 7.45, repro,
2005-05-18,16.02, -15.02, 5.09, 2.23, 1.66, 7.66, repro,
2005-05-19,17.22, -14.97, -6.56, 2.11, 1.64, 7.43, repro,
2005-05-20,15.50, -16.28, -4.77, 2.11, 1.62, 7.35, repro,
2005-05-21,16.97, -16.54, -10.20, 2.11, 1.63, 7.37, repro,
2005-05-22,15.52, -16.70, -8.11, 2.1, 1.63, 7.35, repro,
2005-05-23,16.79, -16.78, -8.04, 2.11, 1.62, 7.36, repro,
2005-05-24,15.22, -18.49, -2.78, 2.1, 1.63, 7.38, repro,
2005-05-25,15.41, -18.14, -3.20, 2.09, 1.64, 7.39, repro,
2005-05-26,16.55, -17.52, -8.46, 2.11, 1.63, 7.4, repro,
2005-05-27,15.71, -16.90, -4.11, 2.12, 1.62, 7.38, repro,
2005-05-28,16.97, -16.82, -0.88, 2.13, 1.63, 7.43, repro,
2005-05-29,16.01, -17.68, -4.64, 2.11, 1.62, 7.37, repro,
2005-05-30,16.76, -17.82, -4.46, 2.12, 1.64, 7.47, repro,
2005-05-31,18.15, -17.93, -4.52, 2.11, 1.62, 7.43, repro,
2005-06-01,16.68, -17.22, -7.28, 2.13, 1.63, 7.55, repro,
2005-06-02,16.32, -17.33, -3.88, 2.18, 1.62, 7.49, repro,
2005-06-03,16.35, -17.41, -4.72, 2.13, 1.61, 7.4, repro,
2005-06-04,15.99, -17.94, 1.14, 2.08, 1.58, 7.24, repro,
2005-06-05,16.82, -17.20, -6.29, 2.13, 1.63, 7.46, repro,
2005-06-06,16.58, -15.90, -8.57, 2.15, 1.61, 7.43, repro,
2005-06-07,16.72, -18.91, -9.21, 2.08, 1.58, 7.26, repro,
2005-06-08,16.69, -16.81, -5.55, 2.09, 1.59, 7.33, repro,
2005-06-09,15.36, -18.14, 3.51, 2.17, 1.64, 7.56, repro,
2005-06-10,15.72, -18.75, -0.81, 2.14, 1.64, 7.51, repro,
2005-06-11,15.64, -18.90, -2.79, 2.13, 1.63, 7.47, repro,
2005-06-12,18.42, -19.18, -7.18, 2.2, 1.66, 7.6, repro,
2005-06-13,16.86, -18.23, -9.77, 2.21, 1.66, 7.66, repro,
2005-06-14,17.51, -19.29, -4.38, 2.18, 1.65, 7.57, repro,
2005-06-15,17.64, -17.52, -3.34, 2.12, 1.62, 7.46, repro,
2005-06-16,16.93, -16.61, -8.56, 2.16, 1.6, 7.4, repro,
2005-06-17,17.24, -16.16, -5.67, 2.18, 1.6, 7.47, repro,
2005-06-18,16.32, -15.87, -6.58, 2.1, 1.58, 7.3, repro,
2005-06-19,17.50, -17.26, -5.12, 2.15, 1.61, 7.42, repro,
2005-06-20,16.92, -15.63, -8.06, 2.1, 1.57, 7.28, repro,
2005-06-21,16.32, -17.43, -9.27, 2.09, 1.58, 7.25, repro,
2005-06-22,17.04, -18.65, -8.74, 2.09, 1.57, 7.26, repro,
2005-06-23,16.39, -19.40, -7.19, 2.11, 1.59, 7.37, repro,
2005-06-24,16.98, -17.25, -6.24, 2.08, 1.57, 7.23, repro,
2005-06-25,16.70, -17.92, -5.70, 2.08, 1.57, 7.24, repro,
2005-06-26,17.05, -17.64, -4.37, 2.17, 1.6, 7.42, repro,
2005-06-27,17.64, -18.92, -5.80, 2.17, 1.61, 7.41, repro,
2005-06-28,18.14, -18.04, -3.63, 2.16, 1.63, 7.43, repro,
2005-06-29,16.65, -18.50, -1.15, 2.08, 1.57, 7.22, repro,
2005-06-30,16.38, -17.99, 1.05, 2.07, 1.56, 7.2, repro,
2005-07-01,18.06, -17.51, -7.12, 2.08, 1.56, 7.22, repro,
2005-07-02,18.24, -18.58, 0.40, 2.09, 1.58, 7.26, repro,
2005-07-03,17.11, -18.63, -0.66, 2.08, 1.57, 7.24, repro,
2005-07-04,17.72, -19.12, -2.60, 2.08, 1.57, 7.25, repro,
2005-07-05,17.17, -18.81, -3.60, 2.07, 1.57, 7.23, repro,
2005-07-06,16.30, -17.31, -1.99, 2.08, 1.58, 7.25, repro,
2005-07-07,15.97, -18.75, -2.07, 2.14, 1.61, 7.34, repro,
2005-07-08,17.05, -18.16, -0.32, 2.12, 1.64, 7.4, repro,
2005-07-09,17.02, -18.07, 1.22, 2.09, 1.58, 7.27, repro,
2005-07-10,18.57, -18.21, -3.07, 2.2, 1.66, 7.67, repro,
2005-07-11,17.29, -18.92, -6.00, 2.17, 1.61, 7.46, repro,
2005-07-12,18.07, -19.67, -5.29, 2.08, 1.57, 7.25, repro,
2005-07-13,18.28, -17.81, 2.24, 2.08, 1.58, 7.24, repro,
2005-07-14,18.87, -19.19, 2.29, 2.1, 1.62, 7.37, repro,
2005-07-15,17.48, -18.32, 2.76, 2.07, 1.57, 7.22, repro,
2005-07-16,17.84, -19.02, -4.19, 2.09, 1.57, 7.28, repro,
2005-07-17,18.06, -20.79, -2.36, 2.08, 1.57, 7.24, repro,
2005-07-18,18.25, -19.20, -6.10, 2.1, 1.58, 7.32, repro,
2005-07-19,17.94, -18.89, -0.11, 2.07, 1.57, 7.19, repro,
2005-07-20,18.39, -19.33, -0.30, 2.07, 1.57, 7.2, repro,
2005-07-21,19.76, -19.07, -6.06, 2.09, 1.57, 7.24, repro,
2005-07-22,19.33, -20.15, 1.72, 2.08, 1.57, 7.25, repro,
2005-07-23,19.55, -20.22, -1.46, 2.09, 1.57, 7.28, repro,
2005-07-24,18.72, -19.52, -1.70, 2.1, 1.6, 7.35, repro,
2005-07-25,19.17, -18.45, -1.08, 2.11, 1.61, 7.39, repro,
2005-07-26,18.18, -20.58, -2.60, 2.15, 1.67, 7.57, repro,
2005-07-27,19.43, -19.00, 0.06, 2.17, 1.67, 7.62, repro,
2005-07-28,19.93, -17.98, -0.61, 2.17, 1.67, 7.64, repro,
2005-07-29,19.50, -20.55, 0.12, 2.1, 1.6, 7.38, repro,
2005-07-30,20.20, -20.36, -7.46, 2.11, 1.61, 7.4, repro,
2005-07-31,19.27, -19.83, -6.45, 2.11, 1.61, 7.41, repro,
2005-08-01,20.39, -20.44, -10.09, 2.12, 1.6, 7.45, repro,
2005-08-02,19.04, -20.32, -2.14, 2.19, 1.66, 7.62, repro,
2005-08-03,19.31, -19.06, -1.32, 2.16, 1.61, 7.46, repro,
2005-08-04,18.33, -20.23, -1.34, 2.08, 1.57, 7.28, repro,
2005-08-05,19.63, -18.49, -5.65, 2.08, 1.57, 7.24, repro,
2005-08-06,19.56, -19.55, -2.08, 2.08, 1.57, 7.24, repro,
2005-08-07,19.66, -19.53, -7.17, 2.07, 1.57, 7.23, repro,
2005-08-08,20.96, -18.75, -7.50, 2.08, 1.57, 7.24, repro,
2005-08-09,20.20, -20.63, -5.38, 2.14, 1.62, 7.43, repro,
2005-08-10,21.39, -19.64, -5.07, 2.09, 1.58, 7.26, repro,
2005-08-11,19.88, -19.76, -0.74, 2.17, 1.69, 7.59, repro,
2005-08-12,20.67, -20.06, 3.95, 2.17, 1.69, 7.6, repro,
2005-08-13,20.80, -21.75, -5.51, 2.21, 1.67, 7.58, repro,
2005-08-14,19.68, -21.26, -1.00, 2.3, 1.73, 7.81, repro,
2005-08-15,20.77, -21.25, -1.71, 2.35, 1.75, 7.97, repro,
2005-08-16,21.06, -19.72, -1.79, 2.14, 1.64, 7.41, repro,
2005-08-17,19.10, -20.52, -3.64, 2.14, 1.63, 7.52, repro,
2005-08-18,21.11, -21.20, -2.95, 2.12, 1.61, 7.38, repro,
2005-08-19,20.50, -20.19, 4.41, 2.14, 1.63, 7.47, repro,
2005-08-20,21.62, -21.67, 0.12, 2.14, 1.62, 7.46, repro,
2005-08-21,21.26, -19.99, -1.48, 2.11, 1.59, 7.34, repro,
2005-08-22,18.21, -22.45, 2.92, 2.1, 1.59, 7.33, repro,
2005-08-23,19.93, -21.30, -0.51, 2.1, 1.59, 7.32, repro,
2005-08-24,21.12, -21.46, -3.48, 2.09, 1.59, 7.29, repro,
2005-08-25,21.25, -21.71, -0.43, 2.14, 1.63, 7.46, repro,
2005-08-26,21.36, -21.00, -7.25, 2.09, 1.57, 7.25, repro,
2005-08-27,22.30, -20.52, -0.24, 2.22, 1.65, 7.56, repro,
2005-08-28,20.46, -21.02, -1.20, 2.09, 1.57, 7.21, repro,
2005-08-29,20.42, -21.03, 0.41, 2.13, 1.63, 7.41, repro,
2005-08-30,20.77, -21.16, -3.32, 2.14, 1.63, 7.47, repro,
2005-08-31,20.27, -20.36, 1.01, 2.13, 1.62, 7.36, repro,
2005-09-01,20.98, -21.78, 0.79, 2.09, 1.58, 7.24, repro,
2005-09-02,21.19, -22.10, 1.04, 2.11, 1.63, 7.44, repro,
2005-09-03,20.03, -21.24, 9.17, 2.14, 1.63, 7.53, repro,
2005-09-04,20.66, -21.02, -2.58, 2.13, 1.63, 7.46, repro,
2005-09-05,21.09, -22.10, -2.78, 2.09, 1.58, 7.29, repro,
2005-09-06,20.61, -21.35, -2.64, 2.13, 1.62, 7.4, repro,
2005-09-07,20.52, -21.22, -7.80, 2.21, 1.64, 7.54, repro,
2005-09-08,20.91, -21.63, -0.08, 2.15, 1.58, 7.34, repro,
2005-09-09,21.56, -22.48, -2.90, 2.16, 1.59, 7.41, repro,
2005-09-10,21.22, -20.81, -6.45, 2.15, 1.6, 7.41, repro,
2005-09-11,20.09, -22.43, -4.73, 2.17, 1.6, 7.43, repro,
2005-09-12,21.00, -21.70, 0.11, 2.15, 1.59, 7.35, repro,
2005-09-13,20.85, -21.38, 2.50, 2.26, 1.67, 7.78, repro,
2005-09-14,21.78, -22.47, -1.08, 2.18, 1.62, 7.45, repro,
2005-09-15,21.97, -22.20, -7.19, 2.18, 1.63, 7.52, repro,
2005-09-16,21.29, -22.21, 2.25, 2.17, 1.63, 7.53, repro,
2005-09-17,20.89, -20.88, -1.94, 2.08, 1.57, 7.19, repro,
2005-09-18,21.76, -22.91, -1.31, 2.09, 1.57, 7.24, repro,
